# (1) MaNGA_name
# (2) nsa_redshift
# (3) nsa_u_absmag
# (4) nsa_z_absmag
# (5) nsa_u_z_absmag
# (6) nsa_mstar
# (7) nsa_inclination
# (8) nsa_petro_th50
# (9) nsa_sersic_ba
# (10) nsa_sersic_n
# (11) nsa_sersic_phi
# (12) nsa_sersic_th50
# (13) name
# (14) D4000
# (15) e_D4000
# (16) D4000_Re_fit
# (17) e_D4000_fit
# (18) slope_D4000
# (19) e_slope_D4000
# (20) D4000_OH_fit
# (21) e_D4000_fit
# (22) slope_D4000_OH
# (23) e_slope_D4000_OH
# (24) Sgas_OH_fit
# (25) e_Sgas_fit
# (26) slope_Sgas_OH
# (27) e_slope_Sgas
manga-10001-3704,0.0307813, -18.1062, -21.1384,3.0322,10.6359099124905,21.258979336429,3.85183,0.897508,4.60186,56.5326,5.46928,manga-10001-3704,0.836457329481088,0.87449464946701,1.65346148325287,0.0196664289695881,-0.170475646636088,0.0215785872856419,nan,,nan,,nan,,nan,
manga-10001-6101,0.119001, -18.9225, -22.5912,3.6687,11.1949987823221,33.674826816373,3.52262,0.772406,6.0,155.003,0.914118,manga-10001-6101,1.03671733558231,0.951863486641439,1.86425030239266,0.0197598501285617,-0.0201461705607445,0.02168109174318,nan,,nan,,nan,,nan,
manga-10001-6102,0.0261046, -18.2822, -21.2108,2.9286,10.6513668496221,55.1663787715672,6.40899,0.477778,2.35371,67.2581,8.06432,manga-10001-6102,0.786698761222389,0.720097048306523,1.43361161389429,0.0201158316613094,-0.164538389011307,0.0220716852051832,8.53370439460644,0.0402209713301264,0.0178708293125294,0.0279943386831085,8.51985582288327,0.0215207785630767,-0.0481698157635182,0.0226143327145709
manga-10001-6103,0.0406264, -18.5263, -21.7619,3.2356,10.9091641347041,30.4811174002725,5.57431,0.793998,5.76654,32.1368,9.36572,manga-10001-6103,0.983419552625187,0.901548726710712,1.82862015246513,0.0155362672668586,-0.0885925761619983,0.0170468517609067,nan,,nan,,nan,,nan,
manga-10001-6104,0.0672827, -19.7097, -22.9939,3.2842,11.408923934547,51.5149379482369,6.41087,0.484842,6.0,145.614,11.7607,manga-10001-6104,0.96305833314443,0.866925567207218,1.79015158190647,0.0230847863976971,-0.0967791878680776,0.025329310116413,nan,,nan,,nan,,nan,
manga-10001-9101,0.0400858, -18.2869, -19.8925,1.6056,9.67295487019105,42.1113769981874,4.94982,0.571682,1.98564,67.8467,6.05577,manga-10001-9101,0.681968942462017,0.619091227660382,1.17021100537783,0.00430649948166215,-1.19690939038193e-06,0.00472521854904728,nan,nan,nan,nan,nan,nan,nan,nan
manga-10001-9102,0.0804568, -19.0559, -22.4359,3.38,11.1520413442581,35.3537222540936,4.53904,0.75054,4.40078,114.942,6.13483,manga-10001-9102,0.985408957097502,0.871097624337146,1.84404644366408,0.0119132593359871,-0.138662875893769,0.0130715803481974,nan,,nan,,nan,,nan,
manga-10213-12701,0.142333, -19.8981, -23.0799,3.1818,11.4196369001793,39.7439128781778,5.00571,0.688249,6.0,82.223,5.16794,manga-10213-12701,1.50771301967805,6.5333468071125,1.84147048781828,0.0165980070492397,-0.0156534826828288,0.018211824039513,nan,,nan,,nan,,nan,
manga-10213-12702,0.0370796, -17.3762, -19.0103,1.6341,9.609311305127,61.0795727882614,6.63802,0.388388,0.944227,10.6599,6.85634,manga-10213-12702,0.498770491809859,0.623553431854374,1.17032723291812,0.0110200051001515,-0.0733245106146173,0.0120914753923838,nan,nan,nan,nan,nan,nan,nan,nan
manga-10213-12703,0.037522, -16.3247, -19.1096,2.7849,9.83525204173247,78.6051139069738,8.38629,0.15,0.783485,92.2959,9.23082,manga-10213-12703,0.604254537551904,0.654802488919897,1.36091323540412,0.0128260234153912,-0.0945733019554408,0.0140730920811651,nan,nan,nan,nan,8.40140442797904,0.021873581012521,-0.115633451873053,0.0229850624235757
manga-10213-12704,0.079918, -19.7209, -23.0651,3.3442,11.4145092022469,49.8328717263206,9.2888,0.809905,6.0,165.294,9.17513,manga-10213-12704,0.91813191818046,0.805939526964328,1.68273356778163,0.0142196536014496,-0.263807550239668,0.0156022243227261,nan,,nan,,nan,,nan,
manga-10213-12705,0.0315479, -18.5476, -21.2206,2.673,10.6716522028797,47.249523911312,9.20694,0.588687,2.52368,4.58099,13.3423,manga-10213-12705,0.759548828397138,0.654540008790665,1.36197594446914,0.0364702880477404,-0.270432499683691,0.0400162782571071,8.4646649953595,0.0543863915375953,0.0834022399669936,0.0414385517691668,8.46610879630001,0.0192541688520058,-0.0250940420555865,0.0222606423553
manga-10213-1901,0.0241983, -17.9336, -21.04,3.1064,10.6374273935456,22.7869298263181,3.23689,0.955719,6.0,138.665,6.52133,manga-10213-1901,1.61837360677832,25.8008003943346,1.80463254438896,0.0112069572743202,-0.127761696865017,0.0122966048449539,nan,,nan,,nan,,nan,
manga-10213-1902,0.0488798, -19.7017, -21.9634,2.2617,10.9205247022799,46.2282482375849,7.41977,0.658404,2.08495,130.628,9.11493,manga-10213-1902,0.599948794144751,0.623226491828711,1.22675768511085,0.0292310780829429,-0.0915682996685306,0.0354316097975066,nan,nan,nan,nan,nan,nan,nan,nan
manga-10213-3701,0.142999, -20.8347, -23.8594,3.0247,11.571516389747,17.3671371798497,3.18798,0.93595,6.0,9.89087,8.7679,manga-10213-3701,0.86212599386293,0.838248961321519,1.56073341111097,0.0568621433687289,0.0348156122316728,0.0623908247820805,nan,nan,nan,nan,nan,nan,nan,nan
manga-10213-3702,0.148796, -20.0799, -23.5084,3.4285,11.5296455803085,35.0197838678381,2.62036,0.687977,4.26128,130.104,3.44971,manga-10213-3702,0.923728566551734,0.862149100413789,1.89868859618761,0.00864863340626906,-0.112311208312206,0.00948953626239367,nan,,nan,,nan,,nan,
manga-10213-3703,0.0202965, -17.2597, -18.9615,1.7018,9.62219366666062,20.5345724542531,6.57064,0.776138,0.816928,53.8081,7.09521,manga-10213-3703,0.626620249692686,0.60557348423464,1.23395714276246,0.0521278922049633,0.0322994835006026,0.0571962644413372,8.43030359311413,0.0243759755771349,0.0350192113886925,0.0220592136971264,nan,nan,nan,nan
manga-10213-3704,0.126828, -20.3096, -23.8856,3.576,11.6898566122443,19.7742238053421,5.5537,0.838378,6.0,132.357,8.52767,manga-10213-3704,0.936417902928624,0.906424768935416,1.81949240769275,0.0358017935293653,-0.189104492385136,0.0392827863081093,nan,,nan,,nan,,nan,
manga-10213-6101,0.0635822, -19.881, -22.559,2.678,11.2196241192008,19.6524563026207,3.76962,0.880971,6.0,109.52,14.2226,manga-10213-6101,0.997824451617081,0.847951868166115,1.76407687811183,0.0115781010196911,-0.130761980973403,0.0127038347349044,nan,,nan,,nan,,nan,
manga-10213-6102,0.0644828, -18.6599, -22.0571,3.3972,11.006621767764,52.0175724502656,3.56845,0.464565,4.50091,166.019,4.98079,manga-10213-6102,0.937425207808229,0.882855465843485,1.8712627328369,0.0178607969127362,-0.141501674008207,0.0195973944109831,nan,,nan,,nan,,nan,
manga-10213-6103,0.0409014, -18.7444, -21.9403,3.1959,10.974095531491,35.1095286205413,6.00674,0.809567,5.29571,33.8378,10.3871,manga-10213-6103,0.856009011477726,0.777500346211852,1.63868023825476,0.0118017708253971,-0.282165074566923,0.0129492518583208,nan,nan,nan,nan,nan,nan,nan,nan
manga-10213-6104,0.0642566, -19.5464, -22.723,3.1766,11.3066621479362,46.7645677640303,5.39779,0.569908,3.75259,178.094,7.93304,manga-10213-6104,0.964020349838104,0.883630259249229,1.82772615279469,0.00757792720095304,-0.0995366540455991,0.00831472575945903,nan,,nan,,nan,,nan,
manga-10213-9101,0.0229631, -17.495, -20.549,3.054,10.3471547710572,54.7419706566386,7.25799,0.521128,1.95278,76.5057,8.69867,manga-10213-9101,0.748815333993845,0.681085382311404,1.3666123958548,0.0151262865674938,-0.26916619686377,0.0165970088168546,8.48144894632421,0.0284867694626029,0.0674225847595725,0.0208466906301772,8.50573077136486,0.00785716589085879,0.0465712613039702,0.00908403583489137
manga-10213-9102,0.0187734, -15.738, -17.5227,1.7847,8.98739300836143,66.6042635311236,7.03789,0.320039,1.35776,3.67822,7.70539,manga-10213-9102,0.859791312687293,0.860129186051898,1.29541336934408,0.122877737077193,-0.570321346633474,0.134825085890411,8.30208558839637,0.0885119250155055,0.123519102568788,0.0715520294927634,nan,nan,nan,nan
manga-10214-12701,0.0290735, -17.8848, -20.5124,2.6276,10.3265747463415,74.0239023938435,12.9299,0.231479,1.13161,164.725,14.6878,manga-10214-12701,1.14836016807441,3.12777605157451,1.34281244870868,0.0181156358575659,-0.166238228748835,0.0198770112353334,8.47484104275788,0.0446377664870615,-0.0560844274030828,0.0320252111022056,nan,nan,nan,nan
manga-10214-12702,0.0831062, -19.4295, -22.5442,3.1147,11.2106632581616,27.919241500074,4.31859,0.827392,4.92755,42.0743,6.75963,manga-10214-12702,0.950057174647378,0.844740996351402,1.76419995312165,0.0189311726522902,-0.14924905122271,0.0207718423171138,nan,,nan,,nan,,nan,
manga-10214-12703,0.033019, -19.2355, -22.4587,3.2232,11.1824207657057,47.2865416673208,10.369,0.592784,3.40176,87.5903,14.6786,manga-10214-12703,0.842013312960279,0.726210666053016,1.48068394248333,0.0174217719754435,0.0853966447892312,0.0191156832704098,nan,nan,nan,nan,8.51146370129127,0.01731305313292,-0.055753441634427,0.0200164279659409
manga-10214-12704,0.0839909, -20.3705, -23.6483,3.2778,11.6765385075285,36.9434827526389,8.39693,0.690762,6.0,52.3864,19.2943,manga-10214-12704,0.990340930757763,0.865834912807104,1.8306130897547,0.012481753396233,-0.119313283009384,0.0136953488381126,nan,,nan,,nan,,nan,
manga-10214-12705,0.0828647, -19.6902, -22.7867,3.0965,11.297200484787,53.7807304977499,15.964,0.570842,6.0,30.3052,12.0662,manga-10214-12705,0.933106008092749,0.835306769964612,1.60885324350882,0.0869929600106319,-0.163195785849367,0.0954512475919565,nan,,nan,,nan,,nan,
manga-10214-1901,0.0924488, -19.2068, -22.6164,3.4096,11.2234118402049,16.426566011485,5.88512,0.945956,6.0,55.2516,5.82409,manga-10214-1901,0.872357359913302,0.912207095621681,1.83088936014137,0.0665939028813349,-0.0632036405652875,0.0901544852157921,nan,,nan,,nan,,nan,
manga-10214-1902,0.0217766, -16.3687, -19.0733,2.7046,9.84328258791852,22.4472706274541,1.71337,1.0,3.8842,133.782,1.60046,manga-10214-1902,0.77745249431655,0.814384642779513,1.51944058905865,0.0127761012212189,0.0514595650540063,0.0140183159738147,nan,nan,nan,nan,nan,nan,nan,nan
manga-10214-3702,0.0336851, -18.1423, -21.4704,3.3281,10.7591183690326,47.7265758276192,5.04224,0.590573,3.78455,177.565,6.9013,manga-10214-3702,0.896873717926919,0.874998376765479,1.80336359642844,0.0130581469254317,-0.0720392024521757,0.0143277848589035,nan,,nan,,nan,,nan,
manga-10214-3703,0.0862614, -19.8191, -23.1508,3.3317,11.4706666562363,26.7652358507634,4.9478,0.866481,5.88227,152.473,8.22837,manga-10214-3703,0.913130857361301,0.872921879677421,1.78386994009794,0.0132359953915137,-0.175994492167948,0.0145229254538179,nan,,nan,,nan,,nan,
manga-10214-3704,0.0626168, -18.6393, -21.8998,3.2605,10.957062960351,17.3039083799803,2.65785,0.869987,4.5714,69.5911,3.72583,manga-10214-3704,0.922988773510219,0.891409690507778,1.86532188322738,0.0144192326371966,-0.0769576784433738,0.0158212083411217,nan,,nan,,nan,,nan,
manga-10214-6101,0.0174922, -17.2429, -18.9883,1.7454,9.6211148577449,56.971976069505,5.67529,0.448133,2.32467,174.977,6.85656,manga-10214-6101,0.725448562522885,0.677720139736175,1.25138106013777,0.0122891495421666,0.0808377669813449,0.0134840181952719,8.3771311673001,0.0197484121799615,-0.00595442765217092,0.01525610845318,nan,nan,nan,nan
manga-10214-6102,0.0531879, -18.4543, -21.5211,3.0668,10.8144969962216,7.82610327447743,3.59473,0.967876,6.0,53.8329,6.16642,manga-10214-6102,0.892951066776666,0.824810715940474,1.75056204023862,0.0161433721585684,-0.155252941213618,0.0177129851965986,nan,,nan,,nan,,nan,
manga-10214-6103,0.0176724, -17.0176, -18.747,1.7294,9.56461746873669,32.9023912184606,8.32399,0.761699,1.56205,105.672,9.77518,manga-10214-6103,0.627497447691666,0.58291185358028,1.14763317087704,0.036281562512746,-0.122968989877393,0.0398092030206113,nan,nan,nan,nan,nan,nan,nan,nan
manga-10214-6104,0.0236042, -16.8433, -18.975,2.1317,9.71587078118031,65.3042593880331,7.92704,0.352988,1.0926,5.23068,8.87417,manga-10214-6104,0.625984955237806,0.598725609179038,1.21814432112722,0.0115865907057044,-0.106464444155466,0.0127131498693881,8.39828514807801,0.0435647885729166,0.0913394626559826,0.0405517113034399,nan,nan,nan,nan
manga-10214-9101,0.0335704, -19.153, -22.1284,2.9754,11.0594847694452,32.9487673876427,7.38307,0.808806,5.01412,146.631,14.0015,manga-10214-9101,0.946853561872803,0.844875936430506,1.70653022595412,0.0173819099644568,-0.0753004923693067,0.0190719454934708,nan,,nan,,nan,,nan,
manga-10214-9102,0.146782, -20.0421, -23.3458,3.3037,11.5494668748291,40.8518533077031,4.62734,0.623048,4.42962,50.0999,7.90252,manga-10214-9102,0.795518139523624,0.722127012143202,1.58766554509159,0.0458689708844881,-0.208586732429507,0.050328790929156,nan,nan,nan,nan,nan,nan,nan,nan
manga-10215-12701,0.0737496, -19.0268, -22.2757,3.2489,11.0612092097899,58.6007410881515,5.51653,0.348205,4.01069,46.5245,8.10263,manga-10215-12701,0.935696618221337,5.39265195492633,1.68084688466214,0.025613899951433,-0.175336082594366,0.02810432827853,nan,nan,nan,nan,8.47771107546611,0.0234037194506722,-0.0495487985092401,0.0234550836874538
manga-10215-12702,0.0440437, -18.2345, -20.1525,1.918,10.1360572529903,36.5661603220253,5.42291,0.711794,0.85517,88.1762,5.64689,manga-10215-12702,0.524419277561366,0.722773879440768,1.21442630828541,0.00789746284951272,-0.120550511598977,0.00866532971984155,8.38870651716272,0.11137066885962,0.132915481079674,0.0831474881925916,nan,nan,nan,nan
manga-10215-12703,0.0218943, -17.8872, -19.4568,1.5696,9.76186403918958,68.0420774770752,13.7316,0.311918,0.978477,85.1231,15.3347,manga-10215-12703,0.650990114027323,0.55824677016574,1.12057621094482,0.0161941464632351,-0.0443069817639305,0.0177686962647753,nan,nan,nan,nan,nan,nan,nan,nan
manga-10215-12704,0.0306034, -18.8341, -21.6693,2.8352,10.8429945265831,33.0617239970895,10.2858,0.810193,3.88265,52.9377,16.6172,manga-10215-12704,0.916251482615742,0.780891815868187,1.56072767080502,0.0565782934034475,0.0857202908971527,0.0620793762084059,nan,nan,nan,nan,nan,nan,nan,nan
manga-10215-12705,0.0737836, -19.7096, -22.0134,2.3038,10.9315603537783,27.3242927416012,7.73154,0.882285,1.32391,146.936,8.19538,manga-10215-12705,0.722776356215654,0.621772829485512,1.24946650686614,0.0225577296288021,-0.155886202214238,0.0247510078476242,8.46690077761096,0.0506911256368966,0.145676457509361,0.0416942680357226,nan,nan,nan,nan
manga-10215-1901,0.0212176, -16.4672, -18.6338,2.1666,9.61084003241608,26.3657538319694,3.01534,0.872201,0.978433,134.589,2.81017,manga-10215-1901,0.644708479728903,0.651300317700555,1.28527055519949,0.021524442731498,-0.0790150138043477,0.0236172549157082,nan,nan,nan,nan,nan,nan,nan,nan
manga-10215-1902,0.0397304, -17.6893, -19.7896,2.1003,9.95684226002033,47.2938305503186,1.72953,0.352234,4.45934,70.4426,1.92967,manga-10215-1902,0.671620864216617,0.716850127480316,1.25365896507868,0.0103110239241271,0.0531680505869318,0.0113135602856617,8.49150752478226,0.0238062234935934,-0.0505760170184912,0.0188758537791324,nan,nan,nan,nan
manga-10215-3701,0.0223549, -16.9177, -18.5103,1.5926,9.42305889914055,39.2037139366101,4.76142,0.730187,0.898662,50.2463,4.95614,manga-10215-3701,0.608776148910584,0.579543294904381,1.15610273839293,0.0117935723749843,-0.107471458448638,0.0129402562761481,8.34743312453155,0.0478782507475599,0.0173384674127237,0.0440172553654474,nan,nan,nan,nan
manga-10215-3702,0.0337287, -18.9622, -22.0047,3.0425,10.9617999054183,20.0913496676723,5.24344,0.902336,3.40512,17.7754,6.58062,manga-10215-3702,0.734363985394619,0.69511234556553,1.38742653418482,0.0750948865824951,-0.184030947866976,0.0823963296708101,8.57446998225211,0.0228262905792251,-0.0111821717883744,0.0168157740013582,8.54407216810153,0.0335676628322719,-0.0601382808912996,0.0352733658549853
manga-10215-3703,0.0319773, -17.514, -20.7802,3.2662,10.4750890532331,57.0567957207444,4.04997,0.374939,3.07828,36.9147,4.92415,manga-10215-3703,0.806440194226452,0.844940981475558,1.50525236076213,0.0174052574285425,-0.184820183760732,0.0190975630213123,8.54640279705642,0.0339221684419435,-0.0156371224881392,0.0241493978692795,8.54870991146404,0.0210897224220879,-0.0298572602818066,0.0243828114222517
manga-10215-3704,0.0520623, -18.5487, -21.478,2.9293,10.7277035288829,28.1588506160312,3.01672,0.762155,4.94941,156.265,4.39019,manga-10215-3704,0.913936280058906,0.874648518949184,1.63731704036446,0.0328974280566172,0.231152562142485,0.0360960306464681,nan,nan,nan,nan,nan,nan,nan,nan
manga-10215-6101,0.0845256, -19.1627, -22.2923,3.1296,11.0656276404011,52.3602201560162,3.47317,0.310023,1.92213,32.54,4.33942,manga-10215-6101,-0.0706779199075772,9.04144465115151,1.83871051448206,0.0228597417194059,0.0362714627644992,0.0250823844421493,8.51708839124738,0.0548147942122196,-0.074186766865107,0.0382318965687841,nan,nan,nan,nan
manga-10215-6102,0.0214122, -19.3559, -20.2321,0.876200000000001,9.79857270404482,45.2886647326738,5.85471,0.852279,2.39481,159.131,7.36259,manga-10215-6102,0.626869072969825,0.577698255939881,1.09556008202209,0.00774981865511752,0.197094218199618,0.00850333014478389,8.36676627372984,0.0417945092280719,0.109920057947344,0.0374073319790708,8.37441184809816,0.0119640088616716,-0.0207870870483534,0.0138321484792405
manga-10215-6103,0.0407153, -17.9667, -19.7803,1.8136,9.98658873278816,43.7547553947503,3.30099,0.5994,2.49848,49.7953,3.87954,manga-10215-6103,0.828581782423704,0.854652579927219,1.31274408311147,0.0188898185644425,0.257002428954156,0.020726467389331,8.56868199466583,0.0239720988885194,0.0241699512513472,0.0182796611285005,nan,nan,nan,nan
manga-10215-6104,0.0684507, -19.9642, -22.1276,2.1634,10.8974405693647,32.0578687776126,3.76384,0.77607,2.57757,106.636,4.58017,manga-10215-6104,0.629032474096285,0.568842260240885,1.14739052824624,0.0199499304869681,-0.132258262708931,0.0218896535319775,8.44845498941009,0.0619437595967733,0.0321618451609862,0.0530068298555719,8.42944820765172,0.01894530820295,-0.0455040834257891,0.0219035541579801
manga-10215-9101,0.0409801, -16.8021, -19.2897,2.4876,9.85635979981699,68.6448329640977,4.66335,0.273573,0.611762,85.9578,4.91891,manga-10215-9101,0.629028432061686,1.66837637468947,1.33514549679032,0.012845546827849,-0.0729508866962802,0.0140945137465059,8.47393328929064,0.125131645802788,-0.0331643201088544,0.101205881224457,nan,nan,nan,nan
manga-10215-9102,0.0414319, -16.941, -20.164,3.223,10.1995759823615,66.3615422058558,4.35132,0.276015,1.19571,21.144,4.96572,manga-10215-9102,0.665653562421141,0.59608987438597,1.37635629094805,0.00908625326555,-0.0583431349041415,0.0099697057098326,nan,nan,nan,nan,nan,nan,nan,nan
manga-10216-12701,0.0461579, -18.373, -20.5866,2.2136,10.3264488197283,64.5733670117232,6.6955,0.381937,1.23129,33.2568,7.18751,manga-10216-12701,0.321882491906561,2.38001551429082,1.29470487478265,0.0173403566238741,0.031138039663577,0.0190263519396966,8.60249041237729,0.098906664812921,-0.20025347102518,0.067281240038224,8.4997092057016,0.0338503583891928,-0.0587610111361856,0.0391359776416447
manga-10216-12702,0.0289085, -17.7298, -20.7921,3.0623,10.4583688202535,69.3019229823307,9.18076,0.258337,1.57669,131.467,11.3258,manga-10216-12702,0.655056306095393,0.801105421983744,1.38444806323123,0.0275798266086303,-0.152210830387124,0.0302614011276529,8.43562543198136,0.0315794023815161,0.0905496251692392,0.0233230362768327,8.47891463366869,0.00948993895090634,-0.03144113728579,0.0109717608993415
manga-10216-12703,0.0410597, -17.8422, -19.672,1.8298,9.93112140284779,28.5000050459268,6.40578,0.847039,1.13028,162.375,6.7755,manga-10216-12703,0.643243266302459,0.572398728452088,1.18496449558799,0.0191448207590289,-0.0948235297118145,0.0210062633361407,nan,nan,nan,nan,nan,nan,nan,nan
manga-10216-12704,0.0449364, -18.9482, -21.8136,2.8654,10.8934862729462,47.0435359055881,6.53183,0.607331,4.00841,44.4726,8.91635,manga-10216-12704,0.821423631633433,0.676495131900716,1.28493147238287,0.0212468141286148,0.127274631520119,0.0233126326047859,8.36720891848572,0.0997961987106112,0.0641899327089974,0.0735083380929654,nan,nan,nan,nan
manga-10216-12705,0.0219717, -16.3285, -18.765,2.4365,9.6069196973644,70.0954993653394,6.95335,0.245445,1.515,172.434,8.51381,manga-10216-12705,0.506679709447268,0.601232368524036,1.22152094281703,0.00968900375144137,-0.0827321573528776,0.0106310613627263,8.39692731671387,0.0434890336291115,0.0603326993615818,0.0383116206681059,nan,nan,nan,nan
manga-10216-1901,0.0462749, -17.4603, -20.642,3.1817,10.4716216427106,46.3901217134999,1.95194,0.50646,6.0,160.237,4.04486,manga-10216-1901,0.900084380336721,0.835010902767124,1.80257654763831,0.0112900227941474,-0.0681239116017965,0.0123877467890654,nan,,nan,,nan,,nan,
manga-10216-1902,0.0452223, -17.5076, -20.179,2.6714,10.2827444707632,43.4178799916397,1.81262,0.543573,3.31496,145.83,1.78868,manga-10216-1902,0.85299756167982,0.793734640412828,1.6655239880363,0.0118752563317488,-0.0549239776871563,0.0130298823284226,nan,,nan,,nan,,nan,
manga-10216-3701,0.0462185, -18.0468, -20.9552,2.9084,10.5914664657959,26.1000598204925,3.23359,0.833059,6.0,179.077,5.54135,manga-10216-3701,0.958653446601262,0.848147348452589,1.70084755423365,0.0100454091327281,-0.0303982832004557,0.0110221198838773,nan,,nan,,nan,,nan,
manga-10216-3702,0.0452326, -17.7571, -20.6643,2.9072,10.4711939053778,27.4663484273197,2.38445,0.7696,4.12239,40.2029,3.34108,manga-10216-3702,0.829766674332902,0.733536080611669,1.67720692548885,0.00589343047829671,-0.146714694316476,0.00646644615473632,nan,,nan,,nan,,nan,
manga-10216-3703,0.0465506, -17.3301, -20.6575,3.3274,10.4510756292187,29.3721879473227,1.81446,0.700554,3.64859,89.6356,1.73074,manga-10216-3703,0.910135985449976,0.818671586169412,1.8684833645059,0.00950508494958119,-0.08180787805827,0.0104292602159321,nan,,nan,,nan,,nan,
manga-10216-3704,0.0286623, -18.1558, -21.3523,3.1965,10.7338336260742,49.1169636540257,4.24483,0.52258,4.67197,18.5777,6.30254,manga-10216-3704,0.908744856333057,0.796715641698162,1.64560212605021,0.00620629509381861,-0.0650482581272085,0.00680973046044674,nan,,nan,,nan,,nan,
manga-10216-6101,0.0408673, -18.9202, -21.6589,2.7387,10.844679383549,36.4595905282125,5.36559,0.671854,4.84412,33.0525,9.54896,manga-10216-6101,0.980809426929696,0.822568639473601,1.59635359687516,0.0261011883407756,0.14539314941065,0.0286389955055578,nan,nan,nan,nan,8.5573583007838,0.0226730244936729,-0.00772135249556311,0.0262133407703045
manga-10216-6102,0.0440461, -18.8362, -21.5357,2.6995,10.7683008456826,49.1858375406079,8.06286,0.579676,1.08162,63.5945,8.86933,manga-10216-6102,0.82144943153953,0.750242552354196,1.49904583573573,0.0206079457857442,-0.0204220040033822,0.0226116473714227,nan,nan,nan,nan,8.5293880722817,0.0312295754263849,-0.107667467947169,0.0328164711679504
