Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-27-56 , 0.22399 , -0.49421 , -0.41838 , -0.34553 , 0.78509 , 0.24341 , -0.07573 , -0.66467 , 7.25136 , 8.81101 , 7.38205 , 8.78041 , 7.33843 , 8.79018 , 7.34422 , 8.88778 , nan , nan , 7.42814 , 8.88429 , nan , nan , nan , nan , 7.34884 , 0.06524 , 8.83073 , 0.05169 , 
ID-27-57 , 0.23436 , -0.38837 , -0.36293 , -0.34823 , 0.80332 , 0.30663 , -0.02534 , -0.6802 , 7.35536 , 8.84973 , 7.4888 , 8.81729 , 7.38673 , 8.8467 , 7.38749 , 8.8824 , nan , nan , 7.41575 , 8.87408 , nan , nan , nan , nan , 7.40683 , 0.05056 , 8.85404 , 0.02564 , 
ID-27-58 , 0.21903 , -0.3634 , -0.37608 , -0.21145 , 0.75272 , 0.29846 , 0.01278 , -0.49714 , 7.40349 , 8.8876 , 7.60525 , 8.84496 , 7.57015 , 8.85858 , 7.58441 , 8.99132 , nan , nan , nan , nan , nan , nan , nan , nan , 7.54083 , 0.09268 , 8.89562 , 0.06623 , 
ID-27-59 , 0.21178 , -0.3958 , -0.33051 , -0.29028 , 0.73984 , 0.2119 , -0.06519 , -0.56737 , 7.24883 , 8.82688 , 7.39553 , 8.79187 , 7.40107 , 8.79058 , 7.41055 , 8.94436 , nan , nan , 7.57382 , 8.95188 , nan , nan , nan , nan , 7.40596 , 0.11513 , 8.86111 , 0.08079 , 
ID-27-60 , 0.17685 , -0.27102 , -0.23452 , -0.28774 , 0.57644 , 0.07746 , -0.03641 , -0.40161 , 7.21863 , 8.87888 , 7.41465 , 8.82385 , 7.43203 , 8.82177 , 7.45995 , 9.03007 , nan , nan , 7.75668 , 9.04053 , nan , nan , nan , nan , 7.45639 , 0.19304 , 8.91902 , 0.10865 , 
ID-27-61 , 0.18323 , -0.425 , -0.38155 , -0.20068 , 0.60823 , 0.17335 , -0.04335 , -0.41739 , 7.2578 , 8.85525 , 7.40897 , 8.81664 , 7.50805 , 8.79856 , 7.54646 , 9.02721 , nan , nan , nan , nan , nan , nan , nan , nan , 7.43032 , 0.12877 , 8.87441 , 0.10457 , 
ID-27-62 , 0.02189 , -0.37625 , -0.40941 , -0.35829 , 0.39814 , 0.11947 , 0.03325 , -0.4445 , 7.33409 , 8.93762 , 7.38402 , 8.92496 , 7.43641 , 8.91033 , 7.45082 , 9.00889 , nan , nan , 7.58041 , 9.01311 , nan , nan , nan , nan , 7.43715 , 0.0924 , 8.95898 , 0.04848 , 
ID-27-63 , -0.00091 , -0.45216 , -0.4536 , -0.38645 , 0.45125 , 0.16783 , 0.00154 , -0.55274 , 7.31672 , 8.89906 , 7.30494 , 8.90682 , 7.3785 , 8.88433 , 7.38406 , 8.94976 , 7.35003 , 8.94846 , 7.44738 , 8.95234 , nan , nan , nan , nan , 7.36361 , 0.05193 , 8.92346 , 0.03018 , 
ID-27-64 , -0.03631 , -0.36937 , -0.14317 , -0.54864 , 0.33762 , -0.34517 , -0.22611 , -0.42958 , 6.84391 , 8.76694 , 6.93364 , 8.71531 , 7.0548 , 8.65705 , 7.08993 , 8.99617 , nan , nan , 7.3219 , 9.00616 , nan , nan , nan , nan , 7.04884 , 0.18135 , 8.82832 , 0.16254 , 
ID-27-65 , 0.00988 , -0.13573 , 0.27722 , -0.87601 , 0.52424 , -0.36306 , -0.41285 , -0.9258 , 6.68006 , 8.56875 , 6.82254 , 8.48161 , 6.73936 , 8.52452 , 6.75307 , 8.68544 , 6.93907 , 8.69712 , 6.82215 , 8.69083 , nan , nan , nan , nan , 6.79271 , 0.08976 , 8.60804 , 0.09517 , 
ID-28-12 , -0.00775 , -0.50711 , 0.14651 , -0.29489 , 0.577 , -0.53667 , -0.65351 , -0.41174 , nan , nan , 6.77206 , 8.11501 , 6.95003 , 8.03954 , 6.97595 , 8.99899 , nan , nan , 7.734 , 9.03483 , nan , nan , nan , nan , 7.10801 , 0.42705 , 8.54709 , 0.54357 , 
ID-28-13 , -0.0763 , -0.67657 , -0.10073 , -0.21704 , 0.60028 , -0.17408 , -0.57574 , -0.6187 , 6.63824 , 8.33296 , 6.71476 , 8.27901 , 7.05064 , 8.13502 , 7.06363 , 8.89048 , 7.13357 , 8.89699 , 7.65285 , 8.92623 , nan , nan , nan , nan , 7.04228 , 0.36116 , 8.57678 , 0.36506 , 
ID-28-14 , 0.24704 , -0.43106 , -0.07934 , -0.0386 , 0.8238 , 0.00879 , -0.35162 , -0.39901 , 6.8584 , 8.55607 , 7.02367 , 8.48493 , 7.38282 , 8.41951 , 7.39934 , 9.02729 , nan , nan , nan , nan , nan , nan , nan , nan , 7.16606 , 0.26854 , 8.62195 , 0.27592 , 
ID-28-15 , 0.22878 , -0.45099 , 0.30699 , -0.57354 , 1.19316 , -0.04559 , -0.75789 , -1.28584 , 6.60644 , 8.04608 , 7.11027 , 7.82675 , 6.73052 , 7.95286 , 6.71789 , 8.39098 , 6.95346 , 8.41482 , 6.89729 , 8.40869 , nan , nan , nan , nan , 6.83598 , 0.18469 , 8.17336 , 0.26306 , 
ID-28-16 , 0.23207 , 0.01773 , 0.42726 , -1.06357 , 1.26128 , 0.34564 , -0.40943 , -1.81864 , 6.94879 , 8.42442 , 6.96826 , 8.41807 , 6.65638 , 8.59026 , 6.69962 , 7.48359 , 7.22778 , 7.69102 , nan , nan , nan , nan , nan , nan , 6.90017 , 0.23129 , 8.12147 , 0.49792 , 
ID-28-17 , -0.12724 , -0.24576 , 0.16819 , -1.02393 , 0.66147 , -0.23464 , -0.41385 , -1.20314 , 6.72025 , 8.53861 , 6.7379 , 8.52678 , 6.67237 , 8.57147 , 6.67444 , 8.45163 , 6.69483 , 8.45646 , 6.6243 , 8.4465 , nan , nan , nan , nan , 6.68735 , 0.04015 , 8.49857 , 0.05367 , 
ID-28-18 , -0.23986 , -0.55894 , -0.06015 , -0.96652 , 0.55857 , -0.40797 , -0.49869 , -1.05724 , 6.60758 , 8.48092 , 6.64141 , 8.45804 , 6.6539 , 8.44605 , 6.66271 , 8.56931 , 6.67219 , 8.57234 , 6.71515 , 8.57402 , nan , nan , nan , nan , 6.65882 , 0.03555 , 8.51678 , 0.06142 , 
ID-28-19 , -0.07205 , -0.56199 , -0.02575 , -0.79577 , 0.69848 , -0.30403 , -0.53614 , -1.02788 , 6.61578 , 8.41494 , 6.71572 , 8.34397 , 6.71763 , 8.34161 , 6.72873 , 8.59943 , 6.80522 , 8.60793 , 6.83941 , 8.60915 , nan , nan , nan , nan , 6.73708 , 0.0784 , 8.48617 , 0.13339 , 
ID-28-20 , 0.20417 , -0.11981 , 0.29886 , -0.76575 , 0.8577 , -0.0427 , -0.41858 , -1.14163 , 6.78339 , 8.49107 , 6.94367 , 8.41431 , 6.79527 , 8.48246 , 6.79659 , 8.51385 , 6.98137 , 8.53302 , 6.8149 , 8.51523 , nan , nan , nan , nan , 6.85253 , 0.08661 , 8.49166 , 0.04202 , 
ID-28-21 , 0.18156 , -0.23079 , 0.06979 , -0.52542 , 0.75115 , -0.02189 , -0.30048 , -0.80401 , 6.88917 , 8.62042 , 7.00752 , 8.56501 , 7.01 , 8.56355 , 7.02903 , 8.78187 , 7.2349 , 8.7916 , 7.16224 , 8.78453 , nan , nan , nan , nan , 7.05548 , 0.12354 , 8.6845 , 0.11311 , 
ID-28-22 , 0.23876 , -0.26041 , -0.02483 , -0.54503 , 0.85248 , 0.14127 , -0.23548 , -0.92178 , 7.0087 , 8.65982 , 7.12762 , 8.62282 , 7.04952 , 8.64525 , 7.0545 , 8.70686 , 7.20354 , 8.71352 , 7.09038 , 8.70779 , nan , nan , nan , nan , 7.08904 , 0.06901 , 8.67601 , 0.03849 , 
ID-28-23 , 0.20442 , -0.22299 , -0.06339 , -0.52585 , 0.74702 , 0.11338 , -0.1595 , -0.79874 , 7.08369 , 8.74572 , 7.183 , 8.71373 , 7.12473 , 8.73172 , 7.12768 , 8.79248 , 7.29416 , 8.79759 , 7.16425 , 8.78802 , nan , nan , nan , nan , 7.16292 , 0.07295 , 8.76154 , 0.03573 , 
ID-28-24 , 0.13448 , -0.36213 , -0.25561 , -0.4715 , 0.63767 , 0.06178 , -0.10642 , -0.63969 , 7.12418 , 8.81094 , 7.21864 , 8.7797 , 7.2053 , 8.78424 , 7.21033 , 8.89078 , 7.4564 , 8.90418 , 7.28918 , 8.89269 , nan , nan , nan , nan , 7.25067 , 0.11359 , 8.84376 , 0.05827 , 
ID-28-25 , 0.11116 , -0.45152 , -0.32966 , -0.44387 , 0.60103 , 0.01286 , -0.12177 , -0.5785 , 7.08293 , 8.80411 , 7.18582 , 8.7718 , 7.21254 , 8.75875 , 7.22273 , 8.92484 , nan , nan , 7.36107 , 8.93212 , nan , nan , nan , nan , 7.21302 , 0.09959 , 8.83832 , 0.08398 , 
ID-28-26 , 0.06031 , -0.52812 , -0.38084 , -0.41449 , 0.53993 , -0.06953 , -0.14718 , -0.49214 , 7.02153 , 8.79443 , 7.10635 , 8.76187 , 7.21323 , 8.7202 , 7.23162 , 8.97184 , nan , nan , 7.45049 , 8.98546 , nan , nan , nan , nan , 7.20464 , 0.16158 , 8.84676 , 0.12334 , 
ID-28-27 , 0.00188 , -0.59798 , -0.48368 , -0.38566 , 0.43241 , -0.13946 , -0.11421 , -0.36041 , 7.0334 , 8.8422 , 7.12663 , 8.80743 , 7.26139 , 8.75458 , 7.30346 , 9.039 , nan , nan , 7.62396 , 9.05062 , nan , nan , nan , nan , 7.26977 , 0.22528 , 8.89876 , 0.13698 , 
ID-28-28 , -0.07345 , -0.57673 , -0.50343 , -0.41719 , 0.31045 , -0.18596 , -0.07321 , -0.30444 , 7.06368 , 8.89291 , 7.13878 , 8.86482 , 7.2737 , 8.8101 , 7.32229 , 9.06791 , nan , nan , 7.62301 , 9.07382 , nan , nan , nan , nan , 7.28429 , 0.21572 , 8.94191 , 0.12145 , 
ID-28-29 , -0.07459 , -0.584 , -0.55893 , -0.47386 , 0.25857 , -0.22192 , -0.02497 , -0.27692 , 7.10648 , 8.94835 , 7.19847 , 8.90725 , 7.27203 , 8.87846 , 7.31887 , 9.07763 , nan , nan , 7.54071 , 9.08073 , nan , nan , nan , nan , 7.28731 , 0.16281 , 8.97849 , 0.09523 , 
ID-28-30 , -0.15047 , -0.57377 , -0.57078 , -0.54813 , 0.14593 , -0.31594 , -0.00289 , -0.23507 , 7.09635 , 8.98875 , 7.1818 , 8.94791 , 7.23476 , 8.92288 , 7.2767 , 9.09048 , nan , nan , 7.45172 , 9.09192 , nan , nan , nan , nan , 7.24826 , 0.13218 , 9.00839 , 0.07917 , 
ID-28-31 , -0.17678 , -0.46844 , -0.46363 , -0.62566 , 0.11299 , -0.3554 , -0.00471 , -0.27497 , 7.08126 , 8.99415 , 7.16416 , 8.95404 , 7.18104 , 8.94437 , 7.21139 , 9.07086 , nan , nan , 7.31648 , 9.06817 , nan , nan , nan , nan , 7.19087 , 0.08518 , 9.00632 , 0.06064 , 
ID-28-32 , -0.23493 , -0.45522 , -0.47312 , -0.70178 , 0.08166 , -0.36813 , 0.018 , -0.31565 , 7.11278 , 9.01411 , 7.15861 , 8.99003 , nan , nan , 7.16833 , 9.05176 , nan , nan , 7.21009 , 9.04626 , nan , nan , nan , nan , 7.16245 , 0.03994 , 9.02554 , 0.02892 , 
ID-28-33 , -0.26231 , -0.42275 , -0.43349 , -0.72136 , 0.07724 , -0.38235 , 0.01083 , -0.32817 , 7.09736 , 9.011 , 7.13416 , 8.99112 , nan , nan , 7.14773 , 9.04525 , 7.34804 , 9.04692 , 7.18616 , 9.04 , nan , nan , nan , nan , 7.18269 , 0.09774 , 9.02686 , 0.02471 , 
ID-28-34 , -0.23892 , -0.37841 , -0.40602 , -0.75076 , 0.09142 , -0.3544 , 0.02771 , -0.36865 , 7.13202 , 9.01929 , 7.17544 , 8.99569 , nan , nan , 7.13338 , 9.02717 , 7.28303 , 9.02709 , 7.1404 , 9.02171 , nan , nan , nan , nan , 7.17285 , 0.06408 , 9.01819 , 0.01304 , 
ID-28-35 , -0.20089 , -0.40035 , -0.45708 , -0.70344 , 0.12355 , -0.29183 , 0.05682 , -0.35479 , 7.19613 , 9.03117 , 7.24587 , 9.00362 , nan , nan , 7.18855 , 9.03738 , 7.408 , 9.03891 , 7.19103 , 9.02973 , nan , nan , nan , nan , 7.24592 , 0.09361 , 9.02816 , 0.01427 , 
ID-28-36 , -0.19196 , -0.36225 , -0.45475 , -0.71541 , 0.15587 , -0.22808 , 0.0926 , -0.39473 , 7.27438 , 9.04796 , 7.34235 , 9.01953 , nan , nan , 7.19923 , 9.01788 , 7.31431 , 9.01776 , 7.16215 , 9.01233 , nan , nan , nan , nan , 7.25848 , 0.07615 , 9.02309 , 0.01416 , 
ID-28-37 , -0.1944 , -0.33613 , -0.43854 , -0.70261 , 0.18362 , -0.1931 , 0.10251 , -0.40701 , 7.30455 , 9.04952 , 7.3682 , 9.02467 , nan , nan , 7.21322 , 9.01303 , 7.27779 , 9.01137 , 7.16872 , 9.00771 , nan , nan , nan , nan , 7.2665 , 0.07797 , 9.02126 , 0.01702 , 
ID-28-38 , -0.24027 , -0.33597 , -0.46017 , -0.72573 , 0.14749 , -0.20791 , 0.12429 , -0.39353 , 7.33884 , 9.06833 , 7.40298 , 9.04356 , nan , nan , 7.21413 , 9.01928 , 7.2314 , 9.01441 , 7.15304 , 9.01238 , nan , nan , nan , nan , 7.26808 , 0.10087 , 9.03159 , 0.02403 , 
ID-28-39 , -0.25342 , -0.38837 , -0.53191 , -0.7099 , 0.13602 , -0.2002 , 0.14364 , -0.36605 , 7.37693 , 9.08123 , 7.4489 , 9.05468 , nan , nan , 7.2408 , 9.0336 , 7.25737 , 9.02712 , 7.17995 , 9.02467 , nan , nan , nan , nan , 7.30079 , 0.10934 , 9.04426 , 0.0238 , 
ID-28-40 , -0.28421 , -0.39333 , -0.52727 , -0.71697 , 0.10639 , -0.23925 , 0.13404 , -0.34368 , 7.34556 , 9.08094 , 7.40581 , 9.05657 , nan , nan , 7.23307 , 9.04585 , 7.25128 , 9.03619 , 7.18335 , 9.03372 , nan , nan , nan , nan , 7.28381 , 0.09003 , 9.05065 , 0.01918 , 
ID-28-41 , -0.30514 , -0.36477 , -0.50298 , -0.74867 , 0.08359 , -0.25906 , 0.1383 , -0.3513 , 7.34635 , 9.08752 , 7.40611 , 9.0626 , nan , nan , 7.21409 , 9.04096 , 7.21606 , 9.03111 , 7.15003 , 9.02905 , nan , nan , nan , nan , 7.26653 , 0.10574 , 9.05025 , 0.02472 , 
ID-28-42 , -0.28413 , -0.34137 , -0.46564 , -0.70897 , 0.10408 , -0.25101 , 0.12437 , -0.33359 , 7.32392 , 9.07581 , 7.37933 , 9.05221 , nan , nan , 7.23329 , 9.04992 , 7.28115 , 9.04169 , 7.19541 , 9.03835 , nan , nan , nan , nan , 7.28262 , 0.07263 , 9.0516 , 0.01469 , 
ID-28-43 , -0.28946 , -0.36679 , -0.48959 , -0.71913 , 0.09321 , -0.26188 , 0.1229 , -0.33436 , 7.31747 , 9.0766 , 7.3724 , 9.05259 , nan , nan , 7.22579 , 9.04879 , 7.266 , 9.04073 , 7.1855 , 9.03752 , nan , nan , nan , nan , 7.27343 , 0.07381 , 9.05125 , 0.01541 , 
ID-28-44 , -0.24493 , -0.41677 , -0.52326 , -0.691 , 0.13709 , -0.2319 , 0.10659 , -0.35251 , 7.29839 , 9.05921 , 7.3519 , 9.03635 , nan , nan , 7.23101 , 9.04034 , 7.31528 , 9.03516 , 7.20364 , 9.03132 , nan , nan , nan , nan , 7.28005 , 0.0612 , 9.04048 , 0.01096 , 
ID-28-45 , -0.19002 , -0.42782 , -0.52194 , -0.64136 , 0.19813 , -0.18157 , 0.09422 , -0.36556 , 7.29357 , 9.04131 , 7.34787 , 9.01993 , nan , nan , 7.25783 , 9.03456 , 7.40107 , 9.03401 , 7.24208 , 9.02848 , nan , nan , nan , nan , 7.30848 , 0.06581 , 9.03166 , 0.00798 , 
ID-28-46 , -0.12791 , -0.40332 , -0.50196 , -0.63938 , 0.29152 , -0.08632 , 0.09874 , -0.45433 , 7.33992 , 9.02872 , 7.39405 , 9.01017 , nan , nan , 7.24871 , 8.99311 , 7.30248 , 8.99446 , 7.20696 , 8.99032 , nan , nan , nan , nan , 7.29843 , 0.07369 , 9.00336 , 0.01615 , 
ID-28-47 , -0.08968 , -0.38117 , -0.49773 , -0.58652 , 0.35691 , -0.00392 , 0.11666 , -0.46594 , 7.41036 , 9.02852 , 7.464 , 9.01086 , nan , nan , 7.31339 , 8.99079 , 7.3556 , 8.99264 , 7.24944 , 8.98721 , nan , nan , nan , nan , 7.35856 , 0.0833 , 9.002 , 0.01742 , 
ID-28-48 , -0.06414 , -0.3945 , -0.5128 , -0.56624 , 0.39813 , 0.03893 , 0.1184 , -0.48677 , 7.43238 , 9.02306 , 7.48267 , 9.00663 , nan , nan , 7.33119 , 8.98088 , 7.36281 , 8.984 , 7.26177 , 8.97638 , nan , nan , nan , nan , 7.37416 , 0.08627 , 8.99419 , 0.01992 , 
ID-28-49 , -0.02611 , -0.3913 , -0.49969 , -0.50224 , 0.42791 , 0.06125 , 0.10849 , -0.455 , 7.42299 , 9.01224 , 7.47619 , 8.99499 , nan , nan , 7.38592 , 8.99995 , nan , nan , 7.36471 , 8.99749 , nan , nan , nan , nan , 7.41245 , 0.04884 , 9.00117 , 0.00766 , 
ID-28-50 , 0.00234 , -0.42208 , -0.51492 , -0.46669 , 0.43463 , 0.05493 , 0.09294 , -0.42867 , 7.39026 , 9.00164 , 7.46673 , 8.97744 , nan , nan , 7.40885 , 9.01394 , nan , nan , 7.42728 , 9.01172 , nan , nan , nan , nan , 7.42328 , 0.03267 , 9.00118 , 0.01671 , 
ID-28-51 , 0.03738 , -0.38592 , -0.45488 , -0.44376 , 0.47315 , 0.07146 , 0.06906 , -0.44616 , 7.35729 , 8.97941 , 7.45982 , 8.94793 , 7.39578 , 8.96786 , 7.40492 , 9.00529 , nan , nan , 7.44413 , 9.00533 , nan , nan , nan , nan , 7.41239 , 0.0407 , 8.98116 , 0.02475 , 
ID-28-52 , 0.07932 , -0.3678 , -0.40416 , -0.4564 , 0.55496 , 0.12066 , 0.03645 , -0.54061 , 7.33915 , 8.9404 , 7.44472 , 8.9096 , 7.35116 , 8.93851 , 7.35214 , 8.95394 , nan , nan , 7.36855 , 8.9534 , nan , nan , nan , nan , 7.37114 , 0.04244 , 8.93917 , 0.01801 , 
ID-28-53 , 0.13031 , -0.41858 , -0.40334 , -0.46532 , 0.66221 , 0.17606 , -0.01514 , -0.65652 , 7.29819 , 8.88178 , 7.40603 , 8.85385 , 7.28965 , 8.88672 , 7.28858 , 8.88926 , 7.41387 , 8.89169 , 7.28698 , 8.88263 , nan , nan , nan , nan , 7.33055 , 0.06168 , 8.88099 , 0.01383 , 
ID-28-54 , 0.16688 , -0.45858 , -0.40468 , -0.41385 , 0.71216 , 0.18966 , -0.05381 , -0.65731 , 7.25228 , 8.84207 , 7.36889 , 8.8134 , 7.29657 , 8.8311 , 7.30098 , 8.88965 , nan , nan , 7.35125 , 8.88483 , nan , nan , nan , nan , 7.31399 , 0.04659 , 8.85221 , 0.03362 , 
ID-28-55 , 0.18117 , -0.45625 , -0.38414 , -0.4241 , 0.73266 , 0.19155 , -0.07201 , -0.68766 , 7.23042 , 8.82333 , 7.33675 , 8.79555 , 7.26864 , 8.81318 , 7.2715 , 8.86973 , nan , nan , 7.32038 , 8.86454 , nan , nan , nan , nan , 7.28554 , 0.04289 , 8.83326 , 0.03253 , 
ID-28-56 , 0.17908 , -0.4139 , -0.3472 , -0.45239 , 0.76722 , 0.22957 , -0.0666 , -0.74856 , 7.2564 , 8.82255 , 7.3491 , 8.80022 , 7.24901 , 8.82639 , 7.24464 , 8.83288 , 7.33373 , 8.83114 , 7.25429 , 8.82344 , nan , nan , nan , nan , 7.2812 , 0.04708 , 8.82277 , 0.01179 , 
ID-28-57 , 0.15256 , -0.35677 , -0.34118 , -0.32768 , 0.66903 , 0.18701 , -0.01549 , -0.53018 , 7.30369 , 8.8795 , 7.42684 , 8.84718 , 7.41571 , 8.85266 , 7.42444 , 8.96435 , nan , nan , 7.5437 , 8.97145 , nan , nan , nan , nan , 7.42288 , 0.08496 , 8.90303 , 0.06052 , 
ID-28-58 , 0.12627 , -0.27541 , -0.31124 , -0.45759 , 0.60561 , 0.17291 , 0.03593 , -0.59457 , 7.36693 , 8.93063 , 7.48901 , 8.89494 , 7.34955 , 8.93829 , 7.34722 , 8.92557 , nan , nan , 7.33402 , 8.92132 , nan , nan , nan , nan , 7.37734 , 0.06351 , 8.92215 , 0.01647 , 
ID-28-59 , 0.02646 , -0.42419 , -0.35976 , -0.41006 , 0.45065 , -0.06137 , -0.06433 , -0.41303 , 7.12185 , 8.87729 , 7.20823 , 8.84527 , 7.2893 , 8.81839 , 7.31817 , 9.01592 , nan , nan , 7.51759 , 9.02331 , nan , nan , nan , nan , 7.29103 , 0.14794 , 8.91604 , 0.09686 , 
ID-28-60 , 0.09281 , -0.3035 , -0.38205 , -0.21764 , 0.43426 , 0.05464 , 0.07864 , -0.19363 , 7.36255 , 8.99101 , 7.56476 , 8.93515 , 7.65196 , 8.92392 , 7.75332 , 9.13672 , nan , nan , nan , nan , nan , nan , nan , nan , 7.58315 , 0.16603 , 8.9967 , 0.09785 , 
ID-28-61 , 0.20838 , -0.39413 , -0.68451 , -0.13308 , 0.60251 , 0.54219 , 0.29047 , -0.3848 , 8.39644 , 9.07279 , nan , nan , nan , nan , 8.44969 , 9.07852 , nan , nan , nan , nan , nan , nan , nan , nan , 8.42307 , 0.03765 , 9.07565 , 0.00405 , 
ID-28-62 , 0.09092 , -0.35893 , -0.29475 , -0.21659 , 0.44985 , 0.07 , -0.06408 , -0.35067 , 7.18067 , 8.85278 , 7.24618 , 8.82816 , 7.47193 , 8.77835 , 7.51648 , 9.0567 , nan , nan , nan , nan , nan , nan , nan , nan , 7.35382 , 0.1653 , 8.879 , 0.12245 , 
ID-28-63 , 0.00285 , -0.50159 , -0.23995 , -0.43824 , 0.50444 , -0.11284 , -0.26154 , -0.58695 , 6.88699 , 8.68223 , 6.91716 , 8.6679 , 7.10442 , 8.59005 , 7.13026 , 8.91281 , 7.28462 , 8.92605 , 7.36299 , 8.92748 , nan , nan , nan , nan , 7.11441 , 0.19065 , 8.78442 , 0.15415 , 
ID-28-64 , 0.06671 , -0.30625 , 0.11481 , -0.5475 , 0.51364 , -0.37047 , -0.42096 , -0.59799 , 6.67205 , 8.56124 , 6.85333 , 8.45287 , 6.92138 , 8.4173 , 6.95361 , 8.89371 , 7.39558 , 8.92535 , 7.23189 , 8.9119 , nan , nan , nan , nan , 7.00464 , 0.26363 , 8.69373 , 0.24216 , 
ID-28-65 , -0.22512 , -0.46955 , 0.3652 , -0.90203 , 0.73101 , -0.58322 , -0.83464 , -1.15346 , nan , nan , 6.71523 , 7.81509 , 6.54045 , 7.95552 , 6.52168 , 8.47743 , 6.64584 , 8.49194 , 6.71823 , 8.49654 , nan , nan , nan , nan , 6.62829 , 0.09359 , 8.2473 , 0.33424 , 
ID-28-66 , -0.07663 , -0.58912 , 0.28591 , -0.77836 , 0.93559 , -0.41591 , -0.87493 , -1.23738 , nan , nan , 6.95134 , 7.60285 , 6.58515 , 7.82399 , 6.5687 , 8.41284 , 6.71919 , 8.43118 , 6.76397 , 8.43445 , nan , nan , nan , nan , 6.71767 , 0.15532 , 8.14106 , 0.39822 , 
ID-29-12 , 0.13808 , -0.29874 , 0.03218 , 0.17188 , 0.43682 , -0.25396 , -0.33082 , 0.09501 , 6.7761 , 8.63628 , 6.95858 , 8.54208 , 7.7062 , 8.43427 , 7.85323 , 9.2174 , nan , nan , nan , nan , nan , nan , nan , nan , 7.32353 , 0.53538 , 8.70751 , 0.3498 , 
ID-29-13 , 0.10499 , -0.42356 , -0.14702 , 0.09388 , 0.52855 , -0.0219 , -0.27644 , -0.16066 , 6.90909 , 8.64709 , 6.97149 , 8.61692 , 7.63762 , 8.50207 , 7.70774 , 9.14288 , nan , nan , nan , nan , nan , nan , nan , nan , 7.30648 , 0.42458 , 8.72724 , 0.28405 , 
ID-29-14 , 0.0928 , -0.60802 , -0.15519 , -0.23088 , 0.70082 , -0.17641 , -0.45273 , -0.50721 , 6.7117 , 8.4813 , 6.84724 , 8.40565 , 7.12397 , 8.30893 , 7.14653 , 8.95753 , nan , nan , 7.74035 , 8.99526 , nan , nan , nan , nan , 7.11396 , 0.39575 , 8.62973 , 0.32258 , 
ID-29-15 , -0.01894 , -0.63439 , -0.09947 , -0.69435 , 0.9382 , -0.06842 , -0.53482 , -1.16075 , 6.69483 , 8.36007 , 6.7481 , 8.32325 , 6.77026 , 8.31031 , 6.76943 , 8.49624 , 6.78211 , 8.49979 , 6.86344 , 8.50392 , nan , nan , nan , nan , 6.77136 , 0.05477 , 8.4156 , 0.0939 , 
ID-29-16 , 0.18706 , 0.29321 , 0.64695 , -1.1617 , 1.05451 , 0.18924 , -0.35365 , -1.70459 , 6.92973 , 8.51806 , 6.97498 , 8.49978 , 6.64425 , 8.69194 , 6.66053 , 7.78138 , 6.97974 , 7.88454 , nan , nan , nan , nan , nan , nan , 6.83785 , 0.17052 , 8.27514 , 0.41218 , 
ID-29-17 , 0.09784 , -0.13802 , 0.47584 , -1.02559 , 0.95797 , -0.14657 , -0.61376 , -1.49278 , 6.62991 , 8.27323 , 6.85025 , 8.14434 , 6.57276 , 8.31804 , 6.58065 , 8.12118 , 6.84386 , 8.18064 , 6.50835 , 8.10254 , nan , nan , nan , nan , 6.6643 , 0.14676 , 8.19 , 0.08704 , 
ID-29-18 , -0.21831 , -0.47634 , 0.02009 , -0.98424 , 0.50948 , -0.45527 , -0.49634 , -1.02531 , 6.59421 , 8.49472 , 6.65261 , 8.45372 , 6.64681 , 8.45488 , 6.65534 , 8.59496 , 6.70034 , 8.60073 , 6.71555 , 8.60015 , nan , nan , nan , nan , 6.66081 , 0.0431 , 8.53319 , 0.0732 , 
ID-29-19 , -0.14953 , -0.39958 , 0.05375 , -0.89991 , 0.48453 , -0.43631 , -0.45323 , -0.91683 , 6.62861 , 8.53953 , 6.70669 , 8.48503 , 6.70778 , 8.48173 , 6.72232 , 8.69024 , 6.80827 , 8.69527 , 6.80948 , 8.69548 , nan , nan , nan , nan , 6.73052 , 0.06902 , 8.59788 , 0.10693 , 
ID-29-20 , 0.00652 , -0.30486 , 0.00155 , -0.66989 , 0.55176 , -0.22245 , -0.30632 , -0.75376 , 6.80835 , 8.65671 , 6.89187 , 8.61374 , 6.9229 , 8.59344 , 6.94042 , 8.80453 , 7.077 , 8.81366 , 7.05605 , 8.80902 , nan , nan , nan , nan , 6.94943 , 0.10163 , 8.71518 , 0.1049 , 
