0,2.24313424290391,-1.27594219146234,1.98821525636681
1,2.18510677769267,-1.27092330082216,1.98839762419621
2,2.12968721471612,-1.27425534425582,1.98827983605209
3,2.23920892337575,-1.27773233474962,1.94381531854755
4,2.17870081574454,-1.25695892099067,1.98876321823667
5,2.12067288635065,-1.26149664644153,1.98875539931431
6,2.06533419611843,-1.26403156493955,1.98866852780167
7,2.01290655440984,-1.25724007206716,1.98924069010548
8,2.36991914170595,-1.26588456873723,1.53986039913473
9,2.30286048540539,-1.32891957603948,1.5728137516641
10,2.23777829479048,-1.31582474022143,1.85056136856103
11,2.17485001377239,-1.28492053465878,1.87953684268683
12,2.11426797557751,-1.28262339733646,1.93380294656821
13,2.05623956947532,-1.26568549052436,1.97415301970229
14,2.00098697296509,-1.28720526887432,1.94211229037177
15,1.94874630705293,-1.28356180774341,1.96055771476995
16,1.89976605846758,-1.22925727997584,2.07478012822
17,2.4461330200248,-1.27825226065597,1.54730555038189
18,2.37529389088307,-1.2700617931958,1.54289288572846
19,2.30614635026786,-1.27556631968674,1.54445533103765
20,2.23884713949336,-1.29707460709032,1.59274020148373
21,2.17356795236725,-1.34444949521703,1.79871387516917
22,2.11049623962585,-1.30301957611922,1.77773396395266
23,2.04983577775594,-1.2922692170779,1.89495518778163
24,1.99180688281727,-1.30159799929362,1.89634111296224
25,1.93664612293643,-1.28997004617531,1.95001517607281
26,1.88460535839939,-1.24478855728209,1.95864589577356
27,1.83594992107825,-1.21301501687475,2.02917282270489
28,1.79095574286002,-1.18854746587053,2.05922458990175
29,1.74990526527463,-1.19462926534046,2.08335903969017
30,1.71308201974248,-1.20344491590898,2.06425685540813
31,2.52989359562728,-1.08518285474079,1.50090990801436
32,2.45573218429864,-1.16650632733208,1.63501426013216
33,2.38300548072827,-1.2253212426782,1.64395884422374
34,2.31184888903629,-1.19540202695356,1.63275518450299
35,2.24241188336848,-1.2796978448017,1.60269630788667
36,2.17485917428751,-1.2869352454326,1.69247875597437
37,2.10937180356367,-1.34857307041728,1.68947374942507
38,2.04614808548475,-1.33286307484223,1.73904321765892
39,1.9854042848178,-1.30775504405829,1.85286694315277
40,1.92737488958151,-1.30968246371085,1.87990975729272
41,1.872312303058,-1.28861910625172,1.96260165473324
42,1.82048574829684,-1.23591879742175,1.98590975642137
43,1.77217915677224,-1.19398579088639,2.04279604280186
44,1.7276878109255,-1.19092853388324,2.03323555990645
45,1.6873135407267,-1.17265720864079,2.0826427860331
46,1.65135835050885,-1.20009973815617,2.06383681585341
47,1.62011648446878,-1.20097885026761,2.06364358775621
48,2.62047730363097,-1.09010245245139,1.49141795144916
49,2.54341598918518,-1.09576064376561,1.49379232184431
50,2.46756237887051,-1.10241792750053,1.49750641963729
51,2.39303131980505,-1.22501855086942,1.67698731845667
52,2.31995028091019,-1.15326014927033,1.68076301281944
53,2.24846065533714,-1.21602435643306,1.69557553413685
54,2.17871910435456,-1.22701046754994,1.68537604862418
55,2.1108988978955,-1.29578055885465,1.73706749636642
56,2.04519118494333,-1.35061298762513,1.75014026636053
57,1.98180609878461,-1.34703888100259,1.74496053148178
58,1.92097356769071,-1.3637513845414,1.77004074296268
59,1.86294366171642,-1.32748759319529,1.85972558731712
60,1.80798626379432,-1.28104600529501,1.8795532572876
61,1.75638981373299,-1.24059042153659,1.95237042641708
62,1.7084588464103,-1.20705333513252,1.99810831862287
63,1.66451004393087,-1.1969578387476,1.96752244323675
64,1.62486656288829,-1.18529870715325,2.02453694500811
65,1.58985050002024,-1.1703804297787,1.94373210808188
66,1.55977353548947,-1.19720904694987,1.87781541661708
67,1.53492604251428,-1.2295704626753,1.56513758382728
68,1.51556525241915,-1.1858832215503,1.52039869189656
69,2.55905410379735,-1.03208404512527,1.49463562939036
70,2.48159169677576,-1.07982758108865,1.49319263582421
71,2.40534246984233,-1.19371912894539,1.53731658148576
72,2.33042550821187,-1.24850176826929,1.68126389026726
73,2.25697348362768,-1.16518586223184,1.71081450422107
74,2.18513413012768,-1.18175946810925,1.7454152020616
75,2.11507177936726,-1.1779344162518,1.79100223603239
76,2.04696890584084,-1.29006967400171,1.83357211796671
77,1.98102760593063,-1.29262172866997,1.81633541195268
78,1.91747090038304,-1.32493539254683,1.78905447066966
79,1.85654370714745,-1.37493577542567,1.76882896303944
80,1.79851328147955,-1.33518345744491,1.76784205250443
81,1.74366886625427,-1.29751197490048,1.82931553975137
82,1.69232024481393,-1.2403902793274,1.8459894974718
83,1.64479485384841,-1.22913953997334,1.92696208407998
84,1.60143311314019,-1.2101156204148,1.89772537862902
85,1.56258168581808,-1.20088329407745,1.93298998951654
86,1.52858452112495,-1.19625033874067,1.82356777987247
87,1.4997717679594,-1.19937663903608,1.76110474038078
88,1.47644697774415,-1.22650113020667,1.57606600156395
89,1.45887340252269,-1.20387957524765,1.51102847986554
90,1.44726056239468,-1.18026457984488,1.52004736017941
91,1.44175249981206,-1.20295264646329,1.51942070408036
92,2.57676941955498,-1.48527990122175,1.48090592337334
93,2.49778308278922,-1.52153075026279,1.50899295968886
94,2.41990405184976,-1.41669079065908,1.5561591060098
95,2.34324273519118,-1.31249993423116,1.65144634965489
96,2.26792262131452,-1.3174254535674,1.75425894119505
97,2.19408184006216,-1.14863108894546,1.77434647621554
98,2.12187483841237,-1.21398165767022,1.81093153041295
99,2.05147413906707,-1.26325934610581,1.86164906314472
100,1.98307212703194,-1.26031118151951,1.83878481235008
101,1.91688277762035,-1.25596821884049,1.80808964277319
102,1.85314319728416,-1.32198037879156,1.76264545599514
103,1.79211479557537,-1.36468002130663,1.76801107196614
104,1.73408384335252,-1.34234983366353,1.73835330303007
105,1.67936110333927,-1.31283172459527,1.76665221018577
106,1.62828015384885,-1.26695936869158,1.73479060439268
107,1.58119398171246,-1.23428389811119,1.79337958743433
108,1.5384694213945,-1.23513325428031,1.75365908596073
109,1.50047909605721,-1.22614990456463,1.80057886152671
110,1.46759070561922,-1.21282532766556,1.7131653474554
111,1.44015382689202,-1.19979520629834,1.66559438389705
112,1.41848483086004,-1.19023882299179,1.56115122668331
113,1.40285102203508,-1.20111501050822,1.5170900604828
114,1.39345554972028,-1.189190595956,1.47985337123724
115,1.39042488198541,-1.19305871506575,1.45140531461571
116,2.5160947977177,-1.58117357079543,1.39431851942039
117,2.43667572039509,-1.69703427540393,1.44636967052842
118,2.35836377728295,-1.51569607403781,1.54596739254869
119,2.28127298892838,-1.38815003046663,1.62910264301105
120,2.20553140952575,-1.29257042561364,1.74668692705507
121,2.13128288858415,-1.20934163755227,1.77794828497603
122,2.05868897804284,-1.28671768974926,1.8511937392867
123,1.98793095197874,-1.27822111813844,1.86586266509745
