Name , OIII/Hb , NII/Ha , SII/Ha , OIII/OII , OIII/NII , OIII/SII , NII/SII , NII/OII , NII/SII;OIII/SII[log q] , NII/SII;OIII/SII[log z] , NII/SII;OIII/Hb[log q] , NII/SII;OIII/Hb[log z] , NII/SII;OIII/OII[log q] , NII/SII;OIII/OII[log z] , NII/OII;OIII/SII[log q] , NII/OII;OIII/SII[log z] , NII/OII;OIII/Hb[log q] , NII/OII;OIII/Hb[log z] , NII/OII;OIII/OII[log q] , NII/OII;OIII/OII[log z] , NII/Ha;OIII/Hb[log q] , NII/Ha;OIII/Hb[log z] , NII/Ha;OIII/OII[log q] , NII/Ha;OIII/OII[log z] , <q> , d[q] , <z> , d[z] , 
ID-29-46 , -0.43607 , -0.25481 , -0.56093 , -0.50906 , -0.09936 , -0.26479 , 0.30622 , 0.06195 , 7.74096 , 9.19593 , 7.88922 , 9.14077 , nan , nan , 7.74497 , 9.20486 , nan , nan , 7.79082 , 9.20048 , nan , nan , nan , nan , 7.79149 , 0.06897 , 9.18551 , 0.03005 , 
ID-29-47 , -0.41979 , -0.23598 , -0.56722 , -0.53435 , -0.08592 , -0.22698 , 0.33134 , 0.02398 , 7.84058 , 9.20269 , 8.03553 , 9.14365 , nan , nan , 7.73503 , 9.19456 , nan , nan , 7.68873 , 9.18839 , nan , nan , nan , nan , 7.82497 , 0.15409 , 9.18232 , 0.02644 , 
ID-29-48 , -0.3842 , -0.23206 , -0.56272 , -0.46015 , -0.05163 , -0.19414 , 0.33076 , 0.06475 , 7.84634 , 9.19774 , 8.09939 , 9.13443 , nan , nan , 7.89944 , 9.21185 , nan , nan , nan , nan , nan , nan , nan , nan , 7.94839 , 0.13344 , 9.18134 , 0.04124 , 
ID-29-49 , -0.37172 , -0.35281 , -0.70547 , -0.38571 , -0.04688 , -0.16128 , 0.35276 , 0.12834 , 7.94683 , 9.20365 , 8.25399 , 9.13973 , nan , nan , 8.19681 , 9.23875 , nan , nan , nan , nan , nan , nan , nan , nan , 8.13254 , 0.16335 , 9.19404 , 0.0502 , 
ID-29-50 , -0.3861 , -0.26335 , -0.61097 , -0.37084 , -0.05397 , -0.17802 , 0.34772 , 0.1549 , 7.9215 , 9.20354 , 8.19597 , 9.14158 , nan , nan , 8.22406 , 9.24663 , nan , nan , nan , nan , nan , nan , nan , nan , 8.11385 , 0.16717 , 9.19725 , 0.05281 , 
ID-29-51 , -0.34175 , -0.28916 , -0.61044 , -0.35363 , 0.00582 , -0.14407 , 0.32138 , 0.11182 , 7.8195 , 9.18617 , 8.12419 , 9.12088 , nan , nan , 8.19072 , 9.23426 , nan , nan , nan , nan , nan , nan , nan , nan , 8.0448 , 0.19794 , 9.18044 , 0.05691 , 
ID-29-52 , -0.37354 , -0.33509 , -0.68946 , -0.25567 , -0.0123 , -0.12727 , 0.35446 , 0.22607 , 7.96247 , 9.19979 , 8.26294 , 9.14061 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.1127 , 0.21246 , 9.1702 , 0.04185 , 
ID-29-53 , -0.39817 , -0.39404 , -0.69581 , -0.29072 , -0.03645 , -0.20124 , 0.30187 , 0.21239 , 7.73518 , 9.18468 , 7.91524 , 9.1279 , nan , nan , 8.64783 , 9.26357 , nan , nan , nan , nan , nan , nan , nan , nan , 8.09941 , 0.4834 , 9.19205 , 0.06813 , 
ID-29-54 , -0.54291 , -0.39936 , -0.65071 , -0.27999 , -0.16493 , -0.38097 , 0.25145 , 0.35242 , 7.54148 , 9.18494 , 7.59597 , 9.15512 , nan , nan , 8.28595 , 9.298 , nan , nan , nan , nan , nan , nan , nan , nan , 7.8078 , 0.41498 , 9.21269 , 0.07538 , 
ID-29-55 , -0.59852 , -0.3058 , -0.64271 , -0.44076 , -0.23019 , -0.36465 , 0.33701 , 0.2609 , 7.82992 , 9.22515 , 7.91238 , 9.17932 , nan , nan , 8.01197 , 9.26697 , nan , nan , nan , nan , nan , nan , nan , nan , 7.91809 , 0.09116 , 9.22381 , 0.04384 , 
ID-29-56 , -0.64229 , -0.2497 , -0.58843 , -0.50965 , -0.27511 , -0.41036 , 0.33883 , 0.23953 , 7.82614 , 9.23263 , 7.91321 , 9.18412 , nan , nan , 7.87966 , 9.25477 , nan , nan , nan , nan , nan , nan , nan , nan , 7.873 , 0.04392 , 9.22384 , 0.03614 , 
ID-29-57 , -0.63288 , -0.30888 , -0.6335 , -0.60045 , -0.28116 , -0.42698 , 0.32472 , 0.15125 , 7.77844 , 9.22838 , 7.84518 , 9.1818 , nan , nan , 7.6541 , 9.22349 , nan , nan , 7.58098 , 9.21117 , nan , nan , nan , nan , 7.71468 , 0.11922 , 9.21121 , 0.0209 , 
ID-29-58 , -0.51362 , -0.33318 , -0.6483 , -0.57153 , -0.17685 , -0.32956 , 0.31522 , 0.07325 , 7.76133 , 9.20968 , 7.83638 , 9.16588 , nan , nan , 7.66903 , 9.204 , nan , nan , 7.6222 , 9.19622 , nan , nan , nan , nan , 7.72223 , 0.09556 , 9.19395 , 0.0195 , 
ID-29-59 , -0.40097 , -0.33072 , -0.64347 , -0.5525 , -0.07777 , -0.23232 , 0.31284 , -0.00733 , 7.76644 , 9.19457 , 7.95732 , 9.13148 , nan , nan , 7.6743 , 9.18341 , nan , nan , 7.61765 , 9.17907 , nan , nan , nan , nan , 7.75393 , 0.14881 , 9.17213 , 0.02788 , 
ID-29-60 , -0.39152 , -0.27247 , -0.53963 , -0.6464 , -0.05837 , -0.26165 , 0.26725 , -0.1175 , 7.61089 , 9.17579 , 7.75859 , 9.12212 , nan , nan , 7.46481 , 9.14147 , nan , nan , 7.37925 , 9.13288 , nan , nan , nan , nan , 7.55339 , 0.16692 , 9.14306 , 0.02321 , 
ID-29-61 , -0.42769 , -0.26698 , -0.53147 , -0.70766 , -0.09258 , -0.29888 , 0.26458 , -0.1442 , 7.59681 , 9.17979 , 7.70739 , 9.13051 , nan , nan , 7.39695 , 9.12859 , nan , nan , 7.28267 , 9.11695 , nan , nan , nan , nan , 7.49596 , 0.19163 , 9.13896 , 0.02787 , 
ID-29-62 , -0.42585 , -0.27137 , -0.48088 , -0.69194 , -0.09732 , -0.35732 , 0.2096 , -0.12501 , 7.44118 , 9.15602 , 7.53965 , 9.11608 , nan , nan , 7.36224 , 9.1323 , nan , nan , 7.30946 , 9.12563 , nan , nan , nan , nan , 7.41313 , 0.10022 , 9.13251 , 0.01703 , 
ID-29-63 , -0.41153 , -0.28194 , -0.50952 , -0.67118 , -0.09929 , -0.33994 , 0.22768 , -0.10357 , 7.47999 , 9.1653 , 7.60292 , 9.11627 , nan , nan , 7.40405 , 9.14164 , nan , nan , 7.3503 , 9.13561 , nan , nan , nan , nan , 7.45931 , 0.10953 , 9.13971 , 0.02021 , 
ID-29-64 , -0.43366 , -0.26498 , -0.53406 , -0.71468 , -0.12388 , -0.32297 , 0.26918 , -0.12253 , 7.60887 , 9.18565 , 7.72057 , 9.13321 , nan , nan , 7.39857 , 9.13543 , nan , nan , 7.28319 , 9.12434 , nan , nan , nan , nan , 7.5028 , 0.19813 , 9.14466 , 0.02774 , 
ID-29-65 , -0.44434 , -0.34187 , -0.59923 , -0.68438 , -0.16043 , -0.36636 , 0.25745 , -0.06056 , 7.5636 , 9.18593 , 7.67327 , 9.13283 , nan , nan , 7.42817 , 9.15621 , nan , nan , 7.35196 , 9.14989 , nan , nan , nan , nan , 7.50425 , 0.14268 , 9.15622 , 0.02213 , 
ID-29-66 , -0.52878 , -0.1503 , -0.41121 , -0.8501 , -0.27856 , -0.48558 , 0.26101 , -0.10352 , 7.55904 , 9.2053 , 7.63335 , 9.1548 , nan , nan , 7.26463 , 9.13318 , 7.47072 , 9.14468 , 7.1404 , 9.12102 , nan , nan , nan , nan , 7.41363 , 0.20587 , 9.1518 , 0.03247 , 
ID-30-18 , -0.84432 , -1.04855 , -0.62011 , -0.61794 , 0.20423 , -0.28535 , -0.42834 , -0.76093 , 6.69401 , 8.53349 , nan , nan , 6.87593 , 8.42629 , 6.9003 , 8.7972 , nan , nan , 7.09937 , 8.80759 , nan , nan , nan , nan , 6.8924 , 0.16586 , 8.64114 , 0.19132 , 
ID-30-19 , -0.11042 , -0.37125 , 0.0148 , -0.45921 , 0.49176 , -0.36163 , -0.38596 , -0.48354 , 6.69925 , 8.59883 , 6.76437 , 8.55559 , 6.99261 , 8.44194 , 7.03564 , 8.9638 , 7.27489 , 8.98088 , 7.40062 , 8.98652 , nan , nan , nan , nan , 7.0279 , 0.27521 , 8.75459 , 0.24915 , 
ID-30-20 , -0.41554 , -0.54445 , -0.39496 , -0.35763 , 0.12891 , -0.32638 , -0.14939 , -0.18065 , 6.92976 , 8.8442 , 6.86795 , 8.89202 , 7.25242 , 8.7052 , 7.32791 , 9.11244 , nan , nan , nan , nan , nan , nan , nan , nan , 7.09451 , 0.22941 , 8.88846 , 0.16904 , 
ID-30-21 , -0.03184 , -0.37255 , -0.09548 , -0.39293 , 0.49456 , -0.24619 , -0.27697 , -0.42372 , 6.82472 , 8.69383 , 6.88609 , 8.66144 , 7.12581 , 8.5621 , 7.16315 , 9.00251 , nan , nan , 7.53778 , 9.01986 , nan , nan , nan , nan , 7.10751 , 0.28176 , 8.78795 , 0.20958 , 
ID-30-22 , 0.10485 , -0.10898 , 0.27015 , -0.5306 , 0.58851 , -0.26479 , -0.37903 , -0.64485 , 6.7349 , 8.58476 , 6.90815 , 8.4933 , 6.95566 , 8.46717 , 6.98439 , 8.87021 , 7.37963 , 8.89704 , 7.22756 , 8.88524 , nan , nan , nan , nan , 7.03172 , 0.23272 , 8.69962 , 0.20607 , 
ID-30-23 , 0.17565 , -0.36988 , 0.06704 , -0.3262 , 0.74813 , -0.15478 , -0.43682 , -0.60824 , 6.72967 , 8.49477 , 6.91213 , 8.39997 , 7.05756 , 8.34797 , 7.08501 , 8.89779 , nan , nan , 7.4852 , 8.92228 , nan , nan , nan , nan , 7.05392 , 0.27939 , 8.61256 , 0.27675 , 
ID-30-24 , -0.00767 , -0.91778 , -0.10973 , -0.23667 , 0.9101 , -0.27487 , -0.80795 , -0.76974 , 6.50418 , 8.03867 , 6.89279 , 7.78116 , 6.91449 , 7.76885 , 6.90074 , 8.79205 , 7.04117 , 8.80182 , 7.49596 , 8.82469 , nan , nan , nan , nan , 6.95822 , 0.3199 , 8.33454 , 0.52568 , 
ID-30-25 , -0.20713 , -0.6217 , -0.09529 , -0.05445 , 0.41457 , -0.35626 , -0.52631 , -0.2245 , 6.60577 , 8.4377 , 6.6431 , 8.41242 , 7.22122 , 8.18149 , 7.24883 , 9.09262 , nan , nan , nan , nan , nan , nan , nan , nan , 6.92973 , 0.35303 , 8.53106 , 0.39173 , 
ID-30-26 , -0.34177 , -0.86235 , -0.24054 , -0.25474 , 0.52057 , -0.43617 , -0.62171 , -0.44028 , 6.52478 , 8.34306 , 6.55543 , 8.32021 , 6.99102 , 8.0779 , 7.01787 , 8.98734 , 7.04879 , 8.9888 , nan , nan , nan , nan , nan , nan , 6.82758 , 0.26344 , 8.54346 , 0.41896 , 
ID-30-27 , -0.25941 , -0.56808 , -0.21847 , -0.38459 , 0.34213 , -0.46544 , -0.34951 , -0.26867 , 6.69159 , 8.66354 , 6.70956 , 8.65132 , 7.07617 , 8.47164 , 7.13855 , 9.06795 , nan , nan , 7.73033 , 9.09422 , nan , nan , nan , nan , 7.06924 , 0.42246 , 8.78973 , 0.27676 , 
ID-30-28 , -0.23245 , -0.39949 , -0.31486 , -0.5305 , 0.24627 , -0.29849 , -0.08453 , -0.31654 , 7.00726 , 8.90492 , 7.01967 , 8.89964 , 7.18165 , 8.82595 , 7.2159 , 9.05488 , nan , nan , 7.42215 , 9.05807 , nan , nan , nan , nan , 7.16933 , 0.16949 , 8.94869 , 0.10323 , 
ID-30-29 , -0.19077 , -0.34427 , -0.46551 , -0.54979 , 0.15351 , -0.15836 , 0.12133 , -0.2701 , 7.35213 , 9.05769 , 7.42181 , 9.03257 , nan , nan , 7.38849 , 9.08509 , nan , nan , 7.42681 , 9.07658 , nan , nan , nan , nan , 7.39731 , 0.03459 , 9.06298 , 0.02328 , 
ID-30-30 , -0.11033 , -0.2506 , -0.42 , -0.55994 , 0.24577 , -0.04622 , 0.16949 , -0.34423 , 7.49383 , 9.07392 , 7.62852 , 9.03615 , nan , nan , 7.41065 , 9.05211 , nan , nan , 7.36424 , 9.04331 , nan , nan , nan , nan , 7.47431 , 0.11595 , 9.05137 , 0.01639 , 
ID-30-31 , -0.1106 , -0.22695 , -0.36245 , -0.55415 , 0.2755 , -0.05293 , 0.1356 , -0.36561 , 7.42554 , 9.05043 , 7.50502 , 9.02293 , nan , nan , 7.37968 , 9.0408 , nan , nan , 7.35771 , 9.03437 , nan , nan , nan , nan , 7.41699 , 0.06514 , 9.03713 , 0.01154 , 
ID-30-32 , -0.09148 , -0.15353 , -0.26603 , -0.59749 , 0.31523 , -0.04067 , 0.1126 , -0.44422 , 7.38653 , 9.03146 , 7.45189 , 9.00943 , nan , nan , 7.30279 , 9.00066 , 7.40373 , 9.0028 , 7.24813 , 8.99686 , nan , nan , nan , nan , 7.35861 , 0.08191 , 9.00824 , 0.01376 , 
ID-30-33 , -0.14543 , -0.27302 , -0.39161 , -0.59351 , 0.25047 , -0.09558 , 0.11868 , -0.37925 , 7.37435 , 9.04509 , 7.43921 , 9.02257 , nan , nan , 7.32401 , 9.03154 , nan , nan , 7.29558 , 9.0255 , nan , nan , nan , nan , 7.35829 , 0.06302 , 9.03118 , 0.01 , 
ID-30-34 , -0.19464 , -0.27808 , -0.4337 , -0.6089 , 0.16678 , -0.14036 , 0.15571 , -0.31282 , 7.42626 , 9.07966 , 7.51543 , 9.04784 , nan , nan , 7.35678 , 9.0663 , nan , nan , 7.31656 , 9.05319 , nan , nan , nan , nan , 7.40376 , 0.08715 , 9.06175 , 0.01424 , 
ID-30-35 , -0.21739 , -0.2925 , -0.55285 , -0.62164 , 0.09383 , -0.10748 , 0.26045 , -0.25372 , 7.65682 , 9.14591 , 7.95392 , 9.06467 , nan , nan , 7.45706 , 9.09641 , nan , nan , 7.33514 , 9.07749 , nan , nan , nan , nan , 7.60074 , 0.27022 , 9.09612 , 0.03566 , 
ID-30-36 , -0.23205 , -0.25297 , -0.52886 , -0.6139 , 0.04198 , -0.1439 , 0.27599 , -0.19401 , 7.67234 , 9.16199 , 8.004 , 9.07367 , nan , nan , 7.48872 , 9.11917 , nan , nan , 7.38243 , 9.10332 , nan , nan , nan , nan , 7.63687 , 0.27248 , 9.11454 , 0.03683 , 
ID-30-37 , -0.286 , -0.15617 , -0.50364 , -0.74265 , -0.04131 , -0.16054 , 0.34756 , -0.23455 , 7.92521 , 9.20104 , 8.43169 , 9.11493 , nan , nan , 7.42774 , 9.10062 , nan , nan , 7.20544 , 9.079 , nan , nan , nan , nan , 7.74752 , 0.54643 , 9.1239 , 0.0535 , 
ID-30-38 , -0.51507 , -0.19035 , -0.51374 , -0.92672 , -0.28582 , -0.42746 , 0.32349 , -0.17577 , 7.77456 , 9.22786 , 7.86888 , 9.1682 , nan , nan , 7.24145 , 9.10815 , 7.26315 , 9.10938 , 7.03769 , 9.08961 , nan , nan , nan , nan , 7.43714 , 0.36345 , 9.14064 , 0.05702 , 
ID-30-39 , -0.47306 , -0.20986 , -0.57923 , -0.79852 , -0.25693 , -0.35104 , 0.36947 , -0.07801 , 7.96946 , 9.23812 , 8.16001 , 9.16677 , nan , nan , 7.42291 , 9.15063 , nan , nan , 7.2032 , 9.1338 , nan , nan , nan , nan , 7.6889 , 0.44993 , 9.17233 , 0.04588 , 
ID-30-40 , -0.18215 , -0.23438 , -0.46871 , -0.48038 , 0.04681 , -0.18464 , 0.23442 , -0.06131 , 7.56465 , 9.14221 , 7.88733 , 9.06496 , nan , nan , 7.65059 , 9.16824 , nan , nan , 7.74911 , 9.17286 , nan , nan , nan , nan , 7.71292 , 0.13856 , 9.13707 , 0.04993 , 
ID-30-41 , -0.21731 , -0.30898 , -0.51794 , -0.43665 , 0.05886 , -0.19666 , 0.20905 , -0.03094 , 7.50506 , 9.12698 , 7.68642 , 9.06632 , nan , nan , 7.68503 , 9.17786 , nan , nan , nan , nan , nan , nan , nan , nan , 7.6255 , 0.10431 , 9.12372 , 0.05584 , 
ID-30-42 , -0.50749 , -0.28824 , -0.50368 , -0.72305 , -0.19308 , -0.44567 , 0.21554 , -0.06184 , 7.42886 , 9.17505 , 7.50861 , 9.13567 , nan , nan , 7.34909 , 9.15102 , nan , nan , 7.29623 , 9.14588 , nan , nan , nan , nan , 7.3957 , 0.09294 , 9.1519 , 0.0167 , 
ID-30-43 , -0.61421 , -0.3081 , -0.55439 , -0.77152 , -0.2844 , -0.50669 , 0.24639 , -0.01844 , 7.50916 , 9.20086 , 7.53787 , 9.16987 , nan , nan , 7.33848 , 9.1636 , nan , nan , 7.24786 , 9.15767 , nan , nan , nan , nan , 7.40834 , 0.13853 , 9.173 , 0.01923 , 
ID-30-44 , -0.56399 , -0.27587 , -0.54752 , -0.7073 , -0.23201 , -0.43057 , 0.27175 , -0.00498 , 7.60263 , 9.20272 , 7.64473 , 9.16681 , nan , nan , 7.42879 , 9.17238 , nan , nan , 7.33913 , 9.16774 , nan , nan , nan , nan , 7.50382 , 0.14419 , 9.17741 , 0.01705 , 
ID-30-45 , -0.46475 , -0.22016 , -0.51085 , -0.58941 , -0.13331 , -0.31556 , 0.29079 , 0.01694 , 7.68227 , 9.19553 , 7.79218 , 9.14558 , nan , nan , 7.59626 , 9.18602 , nan , nan , 7.54353 , 9.18133 , nan , nan , nan , nan , 7.65356 , 0.10867 , 9.17712 , 0.02184 , 
ID-30-46 , -0.41184 , -0.17789 , -0.49922 , -0.5688 , -0.07141 , -0.22547 , 0.32142 , -0.02191 , 7.79934 , 9.19777 , 7.98012 , 9.13697 , nan , nan , 7.65952 , 9.17893 , nan , nan , 7.56809 , 9.17411 , nan , nan , nan , nan , 7.75177 , 0.17949 , 9.17194 , 0.02545 , 
ID-30-47 , -0.36271 , -0.18221 , -0.51096 , -0.51099 , -0.02177 , -0.16896 , 0.32885 , -0.01318 , 7.84462 , 9.19327 , 8.12871 , 9.12909 , nan , nan , 7.75474 , 9.18607 , nan , nan , 7.71905 , 9.1818 , nan , nan , nan , nan , 7.86178 , 0.18563 , 9.17256 , 0.02936 , 
ID-30-48 , -0.38206 , -0.21102 , -0.5498 , -0.46244 , -0.03993 , -0.17577 , 0.33888 , 0.05222 , 7.885 , 9.19901 , 8.15141 , 9.13767 , nan , nan , 7.906 , 9.20893 , nan , nan , nan , nan , nan , nan , nan , nan , 7.9808 , 0.14812 , 9.18187 , 0.0386 , 
ID-30-49 , -0.42294 , -0.27969 , -0.64903 , -0.38875 , -0.08191 , -0.18388 , 0.36944 , 0.16457 , 8.00845 , 9.2148 , 8.25623 , 9.15542 , nan , nan , 8.23379 , 9.24942 , nan , nan , nan , nan , nan , nan , nan , nan , 8.16616 , 0.13704 , 9.20655 , 0.04754 , 
ID-30-50 , -0.41213 , -0.33164 , -0.67739 , -0.26981 , -0.06691 , -0.1899 , 0.34585 , 0.26594 , 7.91068 , 9.20431 , 8.1357 , 9.14686 , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , nan , 8.02319 , 0.15912 , 9.17559 , 0.04062 , 
ID-30-51 , -0.42928 , -0.31684 , -0.65491 , -0.3065 , -0.08985 , -0.22095 , 0.33817 , 0.25262 , 7.87071 , 9.20505 , 8.0579 , 9.14784 , nan , nan , 8.70292 , 9.27508 , nan , nan , nan , nan , nan , nan , nan , nan , 8.21051 , 0.43659 , 9.20932 , 0.06373 , 
ID-30-52 , -0.39898 , -0.41111 , -0.66133 , -0.23238 , -0.03361 , -0.24932 , 0.25032 , 0.26725 , 7.56738 , 9.16411 , 7.67892 , 9.11957 , nan , nan , 8.82135 , 9.279 , nan , nan , nan , nan , nan , nan , nan , nan , 8.02255 , 0.69402 , 9.18756 , 0.08226 , 
ID-30-53 , -0.39736 , -0.4234 , -0.74314 , -0.25922 , -0.00649 , -0.15331 , 0.31983 , 0.21392 , 7.81071 , 9.18673 , 7.99036 , 9.13242 , nan , nan , 8.56401 , 9.26548 , nan , nan , nan , nan , nan , nan , nan , nan , 8.1217 , 0.39345 , 9.19488 , 0.0669 , 
ID-30-54 , -0.57175 , -0.38783 , -0.69138 , -0.4253 , -0.16482 , -0.33027 , 0.30366 , 0.20863 , 7.72333 , 9.20407 , 7.75291 , 9.17335 , nan , nan , 7.9607 , 9.25143 , nan , nan , nan , nan , nan , nan , nan , nan , 7.81231 , 0.12935 , 9.20962 , 0.03934 , 
ID-30-55 , -0.6348 , -0.37259 , -0.63456 , -0.43253 , -0.23421 , -0.44167 , 0.26207 , 0.27121 , 7.56866 , 9.19937 , 7.59275 , 9.1746 , nan , nan , 7.88813 , 9.263 , nan , nan , nan , nan , nan , nan , nan , nan , 7.68318 , 0.1779 , 9.21232 , 0.0456 , 
ID-30-56 , -0.61097 , -0.33844 , -0.61519 , -0.41801 , -0.22292 , -0.41662 , 0.27685 , 0.27546 , 7.62162 , 9.20325 , 7.64994 , 9.17427 , nan , nan , 7.93859 , 9.26681 , nan , nan , nan , nan , nan , nan , nan , nan , 7.73672 , 0.1754 , 9.21478 , 0.04733 , 
ID-30-57 , -0.56141 , -0.34838 , -0.67248 , -0.46193 , -0.19946 , -0.34441 , 0.32419 , 0.20667 , 7.78744 , 9.21617 , 7.85594 , 9.17425 , nan , nan , 7.92797 , 9.24927 , nan , nan , nan , nan , nan , nan , nan , nan , 7.85712 , 0.07027 , 9.21323 , 0.0376 , 
ID-30-58 , -0.50055 , -0.32688 , -0.63204 , -0.53555 , -0.16104 , -0.32488 , 0.30526 , 0.09458 , 7.72943 , 9.20409 , 7.8104 , 9.15967 , nan , nan , 7.71188 , 9.2116 , nan , nan , 7.74031 , 9.20533 , nan , nan , nan , nan , 7.74801 , 0.04322 , 9.19517 , 0.02389 , 
ID-30-59 , -0.42583 , -0.3388 , -0.62895 , -0.51489 , -0.11103 , -0.2874 , 0.29024 , 0.06275 , 7.68433 , 9.19119 , 7.8351 , 9.13327 , nan , nan , 7.71312 , 9.20344 , nan , nan , 7.77485 , 9.19999 , nan , nan , nan , nan , 7.75185 , 0.06713 , 9.18197 , 0.03287 , 
ID-30-60 , -0.38894 , -0.32676 , -0.57935 , -0.55963 , -0.08051 , -0.29471 , 0.25268 , -0.01223 , 7.55754 , 9.17301 , 7.69655 , 9.11769 , nan , nan , 7.57795 , 9.17765 , nan , nan , 7.59655 , 9.17722 , nan , nan , nan , nan , 7.60715 , 0.06169 , 9.16139 , 0.02921 , 
ID-30-61 , -0.41505 , -0.33898 , -0.61608 , -0.6219 , -0.10601 , -0.29504 , 0.2772 , -0.04966 , 7.6396 , 9.1857 , 7.79109 , 9.13069 , nan , nan , 7.51627 , 9.16476 , nan , nan , 7.45261 , 9.16015 , nan , nan , nan , nan , 7.59989 , 0.14924 , 9.16032 , 0.02267 , 
ID-30-62 , -0.48287 , -0.34482 , -0.55752 , -0.71035 , -0.17281 , -0.426 , 0.2128 , -0.07155 , 7.42329 , 9.17062 , 7.5151 , 9.1294 , nan , nan , 7.35714 , 9.14857 , nan , nan , 7.30953 , 9.14348 , nan , nan , nan , nan , 7.40127 , 0.08908 , 9.14802 , 0.01711 , 
ID-30-63 , -0.45111 , -0.35917 , -0.56916 , -0.6722 , -0.14087 , -0.39535 , 0.21008 , -0.06677 , 7.42876 , 9.16327 , 7.52595 , 9.12163 , nan , nan , 7.39258 , 9.15216 , nan , nan , 7.36726 , 9.14884 , nan , nan , nan , nan , 7.42864 , 0.06961 , 9.14648 , 0.01767 , 
ID-30-64 , -0.42016 , -0.3274 , -0.54016 , -0.70212 , -0.12379 , -0.37635 , 0.21285 , -0.11292 , 7.44042 , 9.16174 , 7.5529 , 9.11599 , nan , nan , 7.35774 , 9.13581 , nan , nan , 7.30176 , 9.1291 , nan , nan , nan , nan , 7.41321 , 0.10917 , 9.13566 , 0.01923 , 
ID-30-65 , -0.48702 , -0.24026 , -0.50258 , -0.88238 , -0.20478 , -0.41049 , 0.26242 , -0.20947 , 7.57416 , 9.19498 , 7.66269 , 9.14492 , nan , nan , 7.22676 , 9.09568 , 7.22642 , 9.09434 , 7.07095 , 9.07915 , nan , nan , nan , nan , 7.3522 , 0.25315 , 9.12181 , 0.04782 , 
ID-30-66 , -0.65503 , 0.02587 , -0.18577 , -1.21733 , -0.4018 , -0.6666 , 0.21173 , -0.33899 , 7.39574 , 9.20601 , 7.43146 , 9.16566 , nan , nan , 6.9503 , 9.02856 , 6.88338 , 9.02431 , 6.76379 , 9.01599 , nan , nan , nan , nan , 7.08494 , 0.30764 , 9.08811 , 0.09046 , 
ID-31-19 , -0.36896 , -0.80426 , -0.59829 , -0.63587 , 0.4353 , -0.08633 , -0.20587 , -0.7554 , 6.95251 , 8.7355 , 6.81858 , 8.82594 , 7.01053 , 8.70405 , 7.02049 , 8.81059 , 6.7423 , 8.789 , 7.08594 , 8.81 , nan , nan , nan , nan , 6.93839 , 0.1317 , 8.77918 , 0.04852 , 
ID-31-21 , -0.18662 , -0.71826 , -0.07383 , -0.55096 , 0.53164 , -0.5301 , -0.64434 , -0.6652 , nan , nan , 6.65231 , 8.20847 , 6.79921 , 8.11502 , 6.82225 , 8.84597 , 6.96671 , 8.85713 , 7.20058 , 8.87135 , nan , nan , nan , nan , 6.88821 , 0.20716 , 8.57959 , 0.38297 , 
ID-31-22 , -0.19066 , -0.47165 , -0.26435 , -0.40717 , 0.28099 , -0.2044 , -0.2072 , -0.40998 , 6.91116 , 8.7577 , 6.89261 , 8.77522 , 7.17071 , 8.64734 , 7.20303 , 9.01107 , 7.27818 , 9.01021 , 7.52536 , 9.025 , nan , nan , nan , nan , 7.16351 , 0.23781 , 8.87109 , 0.16416 , 
ID-31-23 , -0.1696 , -0.5719 , -0.25468 , -0.38446 , 0.4023 , -0.26575 , -0.31711 , -0.43583 , 6.783 , 8.65422 , 6.77573 , 8.65993 , 7.10109 , 8.51175 , 7.13997 , 8.99562 , 7.2599 , 8.99957 , 7.5409 , 9.01494 , nan , nan , nan , nan , 7.1001 , 0.2923 , 8.806 , 0.22273 , 
ID-31-24 , -0.1055 , -0.78992 , -0.13663 , -0.17661 , 0.68442 , -0.26541 , -0.65319 , -0.56439 , 6.5712 , 8.25198 , 6.70342 , 8.15712 , 7.02948 , 8.01997 , 7.04076 , 8.91889 , 7.16631 , 8.92938 , nan , nan , nan , nan , nan , nan , 6.90224 , 0.2521 , 8.45547 , 0.43573 , 
ID-31-25 , -0.21772 , -0.68718 , -0.14303 , -0.00193 , 0.46946 , -0.294 , -0.54405 , -0.25197 , 6.61376 , 8.40421 , 6.62944 , 8.39417 , 7.25502 , 8.15261 , 7.27828 , 9.08441 , nan , nan , nan , nan , nan , nan , nan , nan , 6.94412 , 0.37259 , 8.50885 , 0.40095 , 
ID-31-26 , -0.13323 , -0.81994 , -0.32468 , 0.15778 , 0.68672 , -0.20279 , -0.49516 , -0.1346 , 6.67457 , 8.43815 , 6.69287 , 8.42672 , 7.49648 , 8.2112 , 7.50435 , 9.13908 , nan , nan , nan , nan , nan , nan , nan , nan , 7.09207 , 0.47159 , 8.55379 , 0.40392 , 
ID-31-27 , 0.02886 , -0.37974 , 0.15101 , -0.09111 , 0.56891 , -0.42582 , -0.53065 , -0.19594 , 6.581 , 8.44926 , 6.78599 , 8.30956 , 7.18732 , 8.17907 , 7.22722 , 9.10018 , nan , nan , nan , nan , nan , nan , nan , nan , 6.94538 , 0.31419 , 8.50952 , 0.40894 , 
