0,0.075,-0.035742601683232,0.049303851443077,-0.0792400710560038,0.0473623627032321,-0.106211327760641,0.034678947292232,-0.422278475490979,0.100330462968682,-0.422278475490979,0.100330462968682,-0.422278475490979,0.100330462968682
1,0.225,-0.0996824007090447,0.0319435962283706,-0.0741847403726541,0.0458949501037559,-0.0827846133373992,0.0487670863585393,-0.271313415927959,0.19754806019787,-0.271313415927959,0.19754806019787,-0.271313415927959,0.19754806019787
2,0.375,-0.109379885382536,0.0425790645936724,-0.0819921968992854,0.0854198048262128,-0.122561933523143,0.111875506893376,-0.422278475490979,0.232111094240384,-0.422278475490979,0.232111094240384,-0.422278475490979,0.232111094240384
3,0.525,-0.076315823262353,0.0326305433767454,-0.0299009385217908,0.0935011509293984,-0.0688056120027494,0.117165341128172,-0.363489153949957,0.268539038744458,-0.363489153949957,0.268539038744458,-0.363489153949957,0.268539038744458
4,0.675,-0.0870263953188026,0.0477409171722575,-0.0327258253876736,0.103721794960481,-0.112221323923578,0.119284022527525,-0.422278475490979,0.212766557097136,-0.422278475490979,0.212766557097136,-0.422278475490979,0.212766557097136
5,0.825,-0.0858383229070532,0.0602371573359435,-0.0563113331368525,0.117350044746803,-0.119156206008616,0.149573369832046,-0.422278475490979,0.231252751900139,-0.422278475490979,0.231252751900139,-0.422278475490979,0.231252751900139
6,0.975,-0.145586724281892,0.0636532029148439,-0.0607468301284707,0.141284688514296,-0.103944508155126,0.188400819861872,-0.338995116543728,0.294022104187395,-0.338995116543728,0.294022104187395,-0.338995116543728,0.294022104187395
7,1.125,-0.167128672389431,0.0683261993803803,-0.132355946329195,0.159668818049441,-0.175322386257853,0.192757948867576,-0.355220101210979,0.232182483500504,-0.355220101210979,0.232182483500504,-0.355220101210979,0.232182483500504
8,1.275,-0.163063430348035,0.0681095698734269,-0.153348737373303,0.167145819478213,-0.239540063987061,0.172325099888999,-0.416729422407036,0.25044414221368,-0.416729422407036,0.25044414221368,-0.416729422407036,0.25044414221368
9,1.425,-0.163063430348035,0.145648913547471,-0.138721440456815,0.261498657367108,-0.239540063987061,0.245898577850188,-0.422278475490979,0.238628404455835,-0.422278475490979,0.238628404455835,-0.422278475490979,0.238628404455835
10,1.575,-0.164580045735818,0.144570601162809,-0.138721440456815,0.287612233267049,-0.344790535952431,0.257647477935632,-0.365628764968829,0.2760774182081,-0.365628764968829,0.2760774182081,-0.365628764968829,0.2760774182081
11,1.725,-0.157037013078074,0.109744530895774,-0.364853255118699,0.251756166741159,-0.426575360279226,0.20188253432111,-0.422278475490979,0.268265128578047,-0.422278475490979,0.268265128578047,-0.422278475490979,0.268265128578047
12,1.875,-0.172287974503713,0.134476273575635,-0.270765418316244,0.284481992838364,-0.422278475490979,0.230282819719586,-0.422278475490979,0.225039570980866,-0.422278475490979,0.225039570980866,-0.422278475490979,0.225039570980866
13,2.025,-0.157636900396721,0.147843289661001,-0.270765418316244,0.290030945161855,-0.422278475490979,0.223365738985429,-0.422278475490979,0.283308227323129,-0.422278475490979,0.283308227323129,-0.422278475490979,0.283308227323129
14,2.175,-0.0085504075625166,0.131424208672131,-0.0328552626435729,0.323296058251515,-0.422278475490979,0.274695155269351,-0.73227695031751,0.383990036752413,-0.73227695031751,0.383990036752413,-0.73227695031751,0.383990036752413
15,2.325,-0.168510141913286,0.0910836053921112,-0.0328552626435729,0.297681432333173,-0.0690598460928671,0.368555085547229,0.1319453327727,0.409100670646309,0.1319453327727,0.409100670646309,0.1319453327727,0.409100670646309
16,2.475,-0.168510141913286,0.111544235906108,-0.202910756139263,0.328662304619934,-0.0962659262953937,0.338317542950621,-0.356403329394134,0.370999477233709,-0.356403329394134,0.370999477233709,-0.356403329394134,0.370999477233709
17,2.625,-0.249442082651584,0.115608582460256,-0.243721056574124,0.294387108425192,-0.280105796695845,0.312710653571786,-0.422278475490979,0.241557736040614,-0.422278475490979,0.241557736040614,-0.422278475490979,0.241557736040614
18,2.775,-0.267786018572049,0.105141666029728,-0.191539441412632,0.2675283345152,-0.0888505726324662,0.317001155657422,-0.356403329394134,0.254236213093896,-0.356403329394134,0.254236213093896,-0.356403329394134,0.254236213093896
19,2.925,-0.249442082651584,0.0931061970647865,-0.245561868160661,0.249596544036404,-0.287332586883289,0.2990545281934,-0.489756845949828,0.246761247020531,-0.489756845949828,0.246761247020531,-0.489756845949828,0.246761247020531
20,3.075,-0.249442082651584,0.0979491019697853,-0.0790199466299688,0.241046326307281,0.0246104314261672,0.278730071321722,-0.212714742464359,0.254013452598108,-0.212714742464359,0.254013452598108,-0.212714742464359,0.254013452598108
21,3.225,-0.237081249435499,0.132162745166217,-0.100778000986541,0.280327708167389,0.0246104314261672,0.310808469668675,-0.257619640831548,0.266461633957343,-0.257619640831548,0.266461633957343,-0.257619640831548,0.266461633957343
22,3.375,-0.318593517703296,0.1673187937533,-0.167633215786997,0.304157198394294,-0.287332586883289,0.319674831382907,-0.431426649401441,0.247760641865811,-0.431426649401441,0.247760641865811,-0.431426649401441,0.247760641865811
23,3.525,-0.35390848355633,0.128040422969709,-0.469131434498355,0.322074906336932,-0.315872496953517,0.323847015787421,-0.73227695031751,0.268523968878179,-0.73227695031751,0.268523968878179,-0.73227695031751,0.268523968878179
