0,0.075,-0.154606594053867,0.0309380644003391,-0.0843734998493416,0.0661618756808216,-0.014488394603993,0.117219250074429,-0.422278475490979,0.267526864003327,-0.422278475490979,0.267526864003327,-0.422278475490979,0.267526864003327
1,0.225,-0.195407324626637,0.0655831223060373,-0.0792134752979675,0.135320574318898,-0.062512923007268,0.182316788196897,-0.362666934294849,0.226993943203775,-0.362666934294849,0.226993943203775,-0.362666934294849,0.226993943203775
2,0.375,-0.24023910694916,0.0721386698265179,-0.174616937872101,0.171601124893911,-0.154228556979013,0.209674703820911,-0.275195184948623,0.267537328986525,-0.275195184948623,0.267537328986525,-0.275195184948623,0.267537328986525
3,0.525,-0.272226621716821,0.0836740789244068,-0.25979244232094,0.195856859217275,-0.279575259079748,0.23346097099375,-0.437391136032489,0.260610555502808,-0.437391136032489,0.260610555502808,-0.437391136032489,0.260610555502808
4,0.675,-0.337401304642965,0.100752486095441,-0.308661748838779,0.186985803388658,-0.329643946937013,0.223115632919661,-0.513148546793321,0.285662438723773,-0.513148546793321,0.285662438723773,-0.513148546793321,0.285662438723773
5,0.825,-0.319869372776573,0.101465097232913,-0.350760695739128,0.218574949976523,-0.452526970766315,0.244792189899755,-0.516355989453088,0.26264369602062,-0.516355989453088,0.26264369602062,-0.516355989453088,0.26264369602062
6,0.975,-0.326071568627897,0.105727914361651,-0.382261242411157,0.216700889214333,-0.477018556324367,0.240389756082341,-0.529679113624056,0.240620456707664,-0.529679113624056,0.240620456707664,-0.529679113624056,0.240620456707664
7,1.125,-0.286161655265915,0.108058276418869,-0.395559439143271,0.229449251300252,-0.561262908059872,0.220718520807082,-0.644845826708326,0.250199627151749,-0.644845826708326,0.250199627151749,-0.644845826708326,0.250199627151749
8,1.275,-0.234934444757359,0.0955763162908114,-0.351863444857941,0.242347414214387,-0.620277824413934,0.225946528944495,-0.720312596520565,0.238131970663231,-0.720312596520565,0.238131970663231,-0.720312596520565,0.238131970663231
9,1.425,-0.255012245084533,0.115513916489849,-0.245350504112538,0.249866807709472,-0.658862964892253,0.256027649617943,-0.691576281524789,0.247625230413514,-0.691576281524789,0.247625230413514,-0.691576281524789,0.247625230413514
10,1.575,-0.262936490655005,0.124494296115124,-0.274554419096689,0.220963480839494,-0.652849340398294,0.158823036667776,-0.691576281524789,0.157760019516102,-0.691576281524789,0.157760019516102,-0.691576281524789,0.157760019516102
11,1.725,-0.245426032927471,0.138458837066844,-0.224557310542919,0.25713141941106,-0.73227695031751,0.220698278414576,-0.73227695031751,0.186705233230167,-0.73227695031751,0.186705233230167,-0.73227695031751,0.186705233230167
12,1.875,-0.233605226249316,0.126515943167121,-0.176018292946131,0.278016118907825,-0.691023577575069,0.235601812935732,-0.73227695031751,0.223748644742706,-0.73227695031751,0.223748644742706,-0.73227695031751,0.223748644742706
13,2.025,-0.225271839529822,0.141505932038744,-0.266913330190175,0.298368231628011,-0.691023577575069,0.260500412828071,-0.643282172855348,0.245309742711147,-0.643282172855348,0.245309742711147,-0.643282172855348,0.245309742711147
14,2.175,-0.192658500667419,0.15250901112727,-0.141881587139042,0.29918877212567,-0.551768962484674,0.301925066194195,-0.472082104721938,0.372519959252829,-0.472082104721938,0.372519959252829,-0.472082104721938,0.372519959252829
15,2.325,-0.179366913267823,0.145132609653597,-0.0592931244825523,0.274758898960575,-0.551768962484674,0.325417331896509,-0.0222763947111521,0.443709431770674,-0.0222763947111521,0.443709431770674,-0.0222763947111521,0.443709431770674
16,2.475,-0.164739788734416,0.108481411221456,-0.0114017470828093,0.272893659311305,-0.242699501027041,0.310535673582632,-0.422278475490979,0.412871934758508,-0.422278475490979,0.412871934758508,-0.422278475490979,0.412871934758508
17,2.625,-0.181818590867892,0.116256406026048,-0.0667518000058502,0.272968073868464,-0.242699501027041,0.328343730341297,-0.422278475490979,0.412597718280483,-0.422278475490979,0.412597718280483,-0.422278475490979,0.412597718280483
18,2.775,-0.27562585374027,0.141004713988191,-0.0632783573601887,0.212695677844727,-0.291006782621715,0.471737652149128,0.111944858305921,0,0.111944858305921,0,0.111944858305921,0
19,2.925,-0.0427268240333006,0.127564052191573,0.126300256477361,0.103836483219387,0.150263385074081,0,0.111944858305921,0,0.111944858305921,0,0.111944858305921,0
20,3.075,0,0,0,0,0,0,0,0,0,0,0,0
21,3.225,0,0,0,0,0,0,0,0,0,0,0,0
22,3.375,0,0,0,0,0,0,0,0,0,0,0,0
23,3.525,0,0,0,0,0,0,0,0,0,0,0,0
